location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Nidda-Bad Salzhausen,Solebohrung I,50.41428994267276,8.983903090196067,10,Sand and Gravel,Neogene/Paleogene,10.8,,,,,,4347.0,245.3,498.4,7734.0,615.7,566.0,3.631,233.2,,,2.9,,,,22.9,,6,
Nidda-Bad Salzhausen,Solebohrung I,50.41428994267276,8.983903090196067,10,Sand and Gravel,Neogene/Paleogene,13.6,,6.5,,,,4039.0,232.7,502.7,7044.0,581.7,753.0,,124.2,,1,2.73,0.14,,2.5,39.06,,6,
Nidda-Bad Salzhausen,Solebohrung III,50.41419990959086,8.982918285371591,10,Sand and Gravel,Neogene/Paleogene,8.2,,,,,,4114.0,227.7,490.3,7440.0,594,744.3,3.2,474.1,,,,,,,21.1,,6,
Nidda-Bad Salzhausen,Solebohrung III,50.41419990959086,8.982918285371591,10,Sand and Gravel,Neogene/Paleogene,14.1,,6.3,,,,5326.0,269.1,589.9,9188.0,713.7,829.1,,158.1,,1.6,6.57,0.2,,,35.54,,6,
Nidda-Bad Salzhausen,Solebohrung V,50.4141101088719,8.983621768083198,10,Sand and Gravel,Neogene/Paleogene,15,,,,,,3737.0,231.2,463.8,6604.0,567.2,757.7,,236.5,,,6.5,,,,22.3,,6,
Nidda-Bad Salzhausen,Solebohrung V,50.4141101088719,8.983621768083198,10,Sand and Gravel,Neogene/Paleogene,13,,6.5,,,,3716.0,219.0,427.7,6457.0,507,683.0,,105.3,,,5.6,0.25,,,14.4,,6,
Nidda-Bad Salzhausen,Solebohrung VI,50.41420017135385,8.984887953550786,10,Sand and Gravel,Neogene/Paleogene,11.6,,6.6,,,,3341.0,198.7,396.3,5768.0,527.5,622.2,,89.04,,1.31,3.09,0.28,,,11.96,,6,
Nidda-Bad Salzhausen,Stahlquelle,51.31571790726206,8.987187781911185,19.8,Sand and Gravel,Neogene/Paleogene,11.8,,,,,,611.0,70.5,211.4,1292.0,37.9,411.7,,,,,31.7,,,,24.1,,6,
Nidda-Bad Salzhausen,Stahlquelle,51.31571790726206,8.987187781911185,19.8,Sand and Gravel,Neogene/Paleogene,11.3,,6.92,,,,326.0,32.1,80.1,540.9,16.8,359.9,,12.4,,1.35,8.35,0.08,,,13.45,,6,
Nidda-Bad Salzhausen,Stahlquelle,51.31571790726206,8.987187781911185,19.8,Sand and Gravel,Neogene/Paleogene,14.6,2090.0,7.19,-100.0,,,298.0,30.1,80.5,475.0,19,380.0,0.22,12,1.4,1,6.5,0.18,0.72,<0.03,15.8,,6,
Nidda-Bad Salzhausen,Tiefbohrung,50.41303146144993,8.98460693546088,1000,Claystone,Permian,27.3,,,,,,10323.0,556.0,1262.0,19400.0,1520,598.0,,,,,21.5,,,,,,6,
Nidda-Bad Salzhausen,Tiefbohrung,50.41303146144993,8.98460693546088,1000,Sandstone,Permian,27.3,,,,,,10323.0,556.0,1262.0,19400.0,1520,598.0,,,,,21.5,,,,,,6,
Niddatal-Bönstadt,Flachbohrung,50.29478762559896,8.83406069682079,2,Sand and Gravel,Quaternary,n.s.,,7.4,,,,260.6,25.05,128.93,231.82,125.54,710.65,,9.44,,,,,,0,,,6,
Niedenstein-Kirchberg,Kirchberg I,51.20564143228243,9.276255244462975,165,Sandstone,Triassic,11.4,,7.1,,,,,,,,,189.0,,,,,,,,,,,6,
Niedenstein-Kirchberg,Kirchberg I,51.20564143228243,9.276255244462975,165,Sandstone,Triassic,13.4,400.0,6.94,,,8,5.8,16.2,51.2,16.3,28.1,165.0,,1.3,,0,0.03,0,,19,,,6,
Niedenstein-Kirchberg,Kirchberg II,51.20707209692419,9.279411869359246,189.5,Sandstone,Triassic,11.2,,7.2,,,,,,,,,213.0,,,,,,,,,,,6,
Niedenstein-Kirchberg,Kirchberg II,51.20707209692419,9.279411869359246,189.5,Sandstone,Triassic,12.8,422.0,7.05,,,7.6,5.9,20.7,49.3,15.1,26.3,195.0,,1.4,,0,0.011,0,,12.7,,,6,
Niedenstein-Kirchberg,Kirchberg III,51.21518625310033,9.269013466839812,265,Sandstone,Triassic,11.2,,7.0,,,,,,,,,213.0,,,,,,,,,,,6,
Niedenstein-Kirchberg,Kirchberg III,51.21518625310033,9.269013466839812,265,Sandstone,Triassic,10.4,286.0,7.15,,,7.2,6.9,19.6,55.7,19.1,38.9,214.0,,1.2,,0,0,0,,20.9,,,6,
Nieste,Niestetal I (SWK),51.3126236482141,9.655245453428904,310,Sandstone,Triassic,12.4,123.3,6.56,,,6.04,4.42,2.3,12.73,6.53,10.4,37.94,,2,,<0.22,0.08,0.062,<0.2,6.73,,,6,
Nieste,Niestetal II (SWK),51.31745514375895,9.644699954727889,280,Sandstone,Triassic,11.6,231.0,6.88,393.0,,9.8,7.0,8.6,31.7,14.2,18,122.0,,2.09,,0,0,0,,3.564,13.3,,6,
Nieste,Niestetal II (SWK),51.31745514375895,9.644699954727889,280,Sandstone,Triassic,11.9,239.0,7.05,,,,6.38,6.97,35.28,6.17,18.3,130.7,,2.11,,,,,,2.17,,,6,
Nieste,Niestetal III (SWK),51.30390142951539,9.702298314887656,260,Sandstone,Triassic,13.6,245.0,6.88,402.0,,4.2,14.9,9.2,26.6,11.2,13.9,122.0,,2.21,,0,0,0,,0.972,14.8,,6,
Nieste,Niestetal VI (SWK),51.30316589719475,9.689955233513258,160,Sandstone,Triassic,11.6,188.0,7.4,,,,,,,,,104.0,,,,,,,,,,,6,
Nieste,Niestetal VI (SWK),51.30316589719475,9.689955233513258,160,Sandstone,Triassic,9.8,87.0,6.58,,,5.9,5.9,3.2,6.5,4.1,5.9,37.2,,1.4,,0,0.01,0,,1.5,,,6,
Niestetal-Heiligenrode,Niestetal III (GWN),51.31522799635714,9.588013597505379,125,Sandstone,Triassic,10.4,,6.9,,,,,,,,,92.0,,,,,,,,,,,6,
Niestetal-Heiligenrode,Niestetal III (GWN),51.31522799635714,9.588013597505379,125,Sandstone,Triassic,11.6,268.0,6.67,,,5.8,7.1,7.7,37.4,15.8,22.2,101.0,,1.3,,0,0.6,0.13,,15.4,,,6,
Niestetal-Heiligenrode,Niestetal IV (GWN),51.30465513878681,9.208880852886885,220,Sandstone,Triassic,12,,7.2,,,,,,,,,226.0,,,,,,,,,,,6,
Niestetal-Heiligenrode,Niestetal IV (GWN),51.30465513878681,9.208880852886885,220,Sandstone,Triassic,12.7,468.0,6.98,,,5.2,9.6,18.4,61.3,17.5,30.1,226.0,,2.4,,0,0.016,0,,11,,,6,
Niestetal-Heiligenrode,Niestetal VII (SWK),51.32040814083832,9.628962230561553,290,Sandstone,Triassic,12.2,281.0,6.89,421.0,,10,7.0,11.5,37.4,13.4,15,165.0,,1.95,,0,0,0,,0.162,14.8,,6,
Niestetal-Heiligenrode,Niestetal VII (SWK),51.32040814083832,9.628962230561553,299,Sandstone,Triassic,13.3,267.0,7.47,,,,6.26,9.2,39.21,5.01,17.3,159.1,,1.88,,,,,,0,,,6,
Niestetal-Sandershausen,Niestetal I (GWN),51.32155522565567,9.562560459381855,129.5,Sandstone,Triassic,11.3,,7.7,,,,,,,,,226.0,,,,,,,,,,,6,
Niestetal-Sandershausen,Niestetal I (GWN),51.32155522565567,9.562560459381855,129.5,Sandstone,Triassic,12.1,381.0,6.67,,,7.4,10.8,15.8,44.9,22.0,21.1,158.0,,2.4,,0,0.072,0,,27.6,,,6,
Niestetal-Sandershausen,Niestetal II (GWN),51.32673562616516,9.569366829077719,150.8,Sandstone,Triassic,11.1,,7.0,,,,,,,,,122.0,,,,,,,,,,,6,
Niestetal-Sandershausen,Niestetal II (GWN),51.32673562616516,9.569366829077719,150.8,Sandstone,Triassic,11.7,371.0,7.03,,,5.4,12.2,11.6,46.1,25.0,31.1,140.0,,1.9,,0,0.022,0,,10.4,,,6,
Oberursel,Brunnen IV,50.18892126308577,8.593158255324848,142,Sand and Gravel,Neogene/Paleogene,14.7,321.0,7.4,,,<0.1,12.0,4.9,31.0,15.0,21,96.0,,2.5,,0.11,0.42,0.059,,6.4,,,6,
Oberweser-Oedelsheim,Versuchsbohrung,51.59476201232062,9.58844525482727,60,Sandstone,Triassic,11.3,,,,,,1545.0,110.6,205.0,2365.0,404.7,727.3,,,,,,,,,,,6,
Oestrich-Winkel,Versuchsbohrung Oestrich,50.01164772406616,8.044133721380499,160,Sand and Gravel,Permian,n.s.,,8.1,,,,425.0,0.0,25.0,49.0,184,885.0,,,,1.3,,,,Traces,,,6,
Oestrich-Winkel-Mittelheim,Versuchsbohrung Mittelheim,50.00815257888622,8.013232850763941,59,Sandstone,Permian,12.2,,6.9,,,2.8,24.0,42.0,244.0,38.0,483,311.0,,,,0.23,3.8,0.58,,33,19.5,,6,
Offenbach (Main),Firma Rügener,50.10845648056996,8.752225061648028,326,Sandstone,Permian,n.s.,,,,,,1223.05736,8.506749999999998,10.0195,705.5147000000001,293,1732.88564,,,,,,,,,,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle I,50.10270483148772,8.75323309051409,275,Limestone,Permian,19,,,,,,1363.0,4.992,5.738,725.1,305.1,2071.0,2.383,15.02,0.023,1.299,0.336,0.268,,10.64,22.03,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle I,50.10270483148772,8.75323309051409,275,Sandstone,Permian,19,,,,,,1363.0,4.992,5.738,725.1,305.1,2071.0,2.383,15.02,0.023,1.299,0.336,0.268,,10.64,22.03,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle I,50.10270483148772,8.75323309051409,275,Claystone,Permian,19,,,,,,1363.0,4.992,5.738,725.1,305.1,2071.0,2.383,15.02,0.023,1.299,0.336,0.268,,10.64,22.03,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle I,50.10270483148772,8.75323309051409,275,Limestone,Permian,19.2,,,,,,1328.0,3.75,4.6,727.9,313.98,1961.0,2.54,34.65,0.04,1.52,0.15,0.09,,6.21,17.53,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle I,50.10270483148772,8.75323309051409,275,Sandstone,Permian,19.2,,,,,,1328.0,3.75,4.6,727.9,313.98,1961.0,2.54,34.65,0.04,1.52,0.15,0.09,,6.21,17.53,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle I,50.10270483148772,8.75323309051409,275,Claystone,Permian,19.2,,,,,,1328.0,3.75,4.6,727.9,313.98,1961.0,2.54,34.65,0.04,1.52,0.15,0.09,,6.21,17.53,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle I,50.10270483148772,8.75323309051409,275,Limestone,Permian,17.3,,,,,,1336.0,2.4,4.5,766.0,309.4,1942.2,,,,,,,,,,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle I,50.10270483148772,8.75323309051409,275,Sandstone,Permian,17.3,,,,,,1336.0,2.4,4.5,766.0,309.4,1942.2,,,,,,,,,,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle I,50.10270483148772,8.75323309051409,275,Claystone,Permian,17.3,,,,,,1336.0,2.4,4.5,766.0,309.4,1942.2,,,,,,,,,,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle III,50.1018078809286,8.754216102774876,301.5,Limestone,Permian,20.6,5420.0,8.0,-120.0,,<0.1,1385.0,4.6,8.0,760.0,330,2026.0,,16.5,0.28,3.1,0.03,0.003,,<0.05,,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle III,50.1018078809286,8.754216102774876,301.5,Sandstone,Permian,20.6,5420.0,8.0,-120.0,,<0.1,1385.0,4.6,8.0,760.0,330,2026.0,,16.5,0.28,3.1,0.03,0.003,,<0.05,,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle III,50.1018078809286,8.754216102774876,301.5,Claystone,Permian,20.6,5420.0,8.0,-120.0,,<0.1,1385.0,4.6,8.0,760.0,330,2026.0,,16.5,0.28,3.1,0.03,0.003,,<0.05,,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle III,50.1018078809286,8.754216102774876,301.5,Limestone,Permian,21,,6.5,,,,1425.0,4.0,5.0,745.0,336,2160.0,,17,,,,,,,,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle III,50.1018078809286,8.754216102774876,301.5,Sandstone,Permian,21,,6.5,,,,1425.0,4.0,5.0,745.0,336,2160.0,,17,,,,,,,,,6,
Offenbach (Main),Kaiser-Friedrich-Quelle III,50.1018078809286,8.754216102774876,301.5,Claystone,Permian,21,,6.5,,,,1425.0,4.0,5.0,745.0,336,2160.0,,17,,,,,,,,,6,
Ortenberg-Selters,Benediktussprudel,50.34497227393492,9.039417564572766,100,Limestone,Permian,12,,,,,,4570.24,147.0,788.9,7644.0,924.47,1513.4,2.1,318,20.4,1.85,10.8,0.6,,,15.59,,6,
Ortenberg-Selters,Benediktussprudel,50.34497227393492,9.039417564572766,56.4,Limestone,Permian,11.7,,6.18,,,,3412.0,116.6,603.7,5583.0,683.1,1421.0,,237.1,,1.022,7.424,0.954,,2.532,18.95,,6,
Ortenberg-Selters,Benediktussprudel,50.34497227393492,9.039417564572766,56.4,Limestone,Permian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Ortenberg-Wippenbach,Klosterbrunnen,50.3484810112329,9.030709744069048,7,Limestone,Permian,11.5,,,,,,3320.0,135.2,569.0,5621.0,612.1,1285.0,,307,,1.2,10.1,2.2,,,,,6,
Ortenberg-Wippenbach,Klosterbrunnen,50.3484810112329,9.030709744069048,7,Limestone,Permian,9.7,,,,,,3494.4,127.4,575.6,5798.8,646,1229.2,,,,,12.85,,,,,,6,
Ottrau-Schorbach,Schorbach,50.84205497602613,9.39605319999527,158,Sandstone,Triassic,11,,5.8,,,5.4,5.3,8.1,3.0,15.6,7.9,19.6,,,,,<0.1,0.02,,7,,,6,
Pfungstadt,Pfungstadt I,49.78928812325983,8.591649823192835,2291,,Paleogene/Permian,n.s.,,,,,,22350.0,369.0,728.0,38550.0,20.6,354.0,,1920,,,104.5,,,,,,6,
Philippsthal (Werra),Hattorf,50.84162594649121,9.99617505914461,510,,Permian,19,,,,,,8216.0,159.2,1073.0,12925.0,2298,950.9,,,,,,,,,,,6,
Philippsthal (Werra),Philippsthal,50.83820758846189,9.985880713019082,480,,Permian,n.s.,,,,,,16936.0,286.0,1631.0,26590.0,3385,1037.0,,,,,,,,,,,6,
Rasdorf-Grüsselbach,Drän,50.74722522991726,9.932391926656774,2,Sand and Gravel,Quaternary,9.3,,7.33,,,,17.6,88.0,477.0,11.8,1267.7,311.1680000000001,,3.7,,,,,,2.7,,,6,
Riedstadt-Wolfskehlen,Wolfskehlen II,49.84356776651222,8.515145046002095,1066,,Neogene/Paleogene,n.s.,,,,,,21450.0,385.0,1035.0,37600.0,40,893.0,,,,,,,,,,,6,
Rockenberg,Handbohrung,50.43437777877125,8.726463903620534,1,Sand and Gravel,Quaternary,n.s.,,7.0,,,,965.62,79.28,329.13,2023.98,10.29,467.26,,12.35,,,,,,0,,,6,
Rosbach (Höhe)-Niederrosbach,Rosbacher Acidulous water (Habermühle),50.30678714484868,8.716385995524952,3.7,Sand and Gravel,Quaternary,13.1,,,,,,230.5,32.2,187.7,355.4,127.9,470.6,,,,,1.5,,,,23.7,,6,
Rosbach (Höhe)-Niederrosbach,Rosbacher Acidulous water (Quelle II),50.30678714484868,8.716385995524952,5,Sand and Gravel,Quaternary,13,,,,,,71.44,85.62,185.38,152.68,13.16,956.95,,3.45,,0.35,2.8,0.8,,0.3,22.07,,6,
Rosbach (Höhe)-Niederrosbach,Rosbacher Acidulous water (Quelle II),50.30678714484868,8.716385995524952,5,Sand and Gravel,Quaternary,13,,6.2,,,,71.3,69.3,151.5,114.7,13,793.8,,3.25,,0.21,2.06,0.63,,0.63,15.4,,6,
Rosbach (Höhe)-Oberrosbach,Pfingstborn,50.30553654351297,8.68452940270528,8,Sand and Gravel,Quaternary,12,,,,,,51.9,36.3,149.3,82.0,17.3,671.0,,,,,,,,,,,6,
Rotenburg (Fulda),Bohrung HKZ 1001,51.00529970259498,9.744791858195553,128,Dolomite,Permian,11.7,1790.0,6.9,,,,31.9,80.0,302.0,22.0,762,307.0,,3.9,,0.05,1.7,0.02,1.85,0.3,,,6,
Rotenburg (Fulda),Bohrung HKZ 1001,51.00529970259498,9.744791858195553,298,Limestone,Permian,15.8,3264.0,6.9,,,1.7,318.0,110.0,539.0,62.0,2110,258.0,,24.8,,0.24,3.64,0.27,2.28,1,,,6,
Rotenburg (Fulda),Bohrung HKZ 1001,51.00529970259498,9.744791858195553,626,Slate,Devonian,17.3,6680.0,6.7,,,<0.1,1260.0,95.0,486.0,96.4,3480,808.0,0.1,26,8.5,0.15,8.8,0.18,1.3,,,,6,
Rotenburg (Fulda),Bohrung HKZ 1001,51.00529970259498,9.744791858195553,1210,Slate,Devonian,n.s.,,7.6,,,4.3,4700.0,167.0,414.0,1980.0,8760,500.0,,65,,0.47,7.7,,,3.7,,,6,
Rotenburg (Fulda),Bohrung HKZ 1001,51.00529970259498,9.744791858195553,1509,Slate,Devonian,22.6,17620.0,7.23,,,0.3,4240.0,176.0,560.0,1837.0,8120,473.0,1.3,52,9.5,0.26,7,0.37,,1.5,,,6,
Rotenburg (Fulda),Bohrung HKZ 1001,51.00529970259498,9.744791858195553,1702,Slate,Devonian,24,19950.0,5.95,,,1,4327.0,255.0,777.0,3192.0,7675,464.0,,60,11,0.28,240,14,,0,,,6,
Rotenburg (Fulda)-Braach,Braach,50.9996556816869,9.68287550818393,200,,Permian,n.s.,,,,,,1585.4,206.0,765.0,2832.9,1912.5,151.9,,,,,,,,,,,6,
Rüdesheim (Rhein) ,Brunnen Heberleitung,49.98221924506493,7.947254781728656,18,Sand and Gravel,Quaternary,10.5,,7.0,,,7.8,35.0,36.0,199.0,45.0,236,378.0,,,,0,0.1,0,,111,16.9,,6,
Rüdesheim (Rhein) ,Neuer Brunnen,49.98224267274476,7.944883946459002,56,Sand and Gravel,Paleogene,n.s.,,,,,,165.52656,19.444,56.1092,81.5419,153.7,372.20431,,,,,,,,,,,6,
Rüdesheim (Rhein) ,Tiefbrunnen B,49.98229141815392,7.945301173777079,89.1,Quartzite,Devonian,11,,7.2,,,10.4,297.0,24.0,64.0,186.0,291,409.0,,,,1.9,0.03,0.4,,Traces,10.4,,6,
Rüdesheim (Rhein) ,Tiefbrunnen B,49.98229141815392,7.945301173777079,89.1,Slate,Devonian,11,,7.2,,,10.4,297.0,24.0,64.0,186.0,291,409.0,,,,1.9,0.03,0.4,,Traces,10.4,,6,
Rüdesheim (Rhein) ,Versuchsbohrung Lach,49.97838936996799,7.941343263097205,18.4,Sand and Gravel,Paleogene,11.6,,7.1,,,7.7,270.0,28.0,149.0,396.0,212,342.0,,,,0,0.16,0.41,,5,16.9,,6,
Rüdesheim (Rhein) ,Versuchsbohrung Lach,49.97838936996799,7.941343263097205,18.4,Sand and Gravel,Paleogene,n.s.,,7.1,,,0.7,380.0,17.0,136.0,544.0,197,354.0,,20,,0.3,0.15,0.85,,Traces,9.1,,6,
Rüdesheim (Rhein)-Assmannshausen,Graf-Adolf-Quelle,49.994293918928,7.864287971349408,12,Quartzite,Devonian,31.1,,,,,,267.9,11.58,49.33,348.7,23.69,355.1,3.315,21.72,1.173,Traces,1.08,0.634,,Traces,40.95,,6,
Rüdesheim (Rhein)-Assmannshausen,Graf-Adolf-Quelle,49.994293918928,7.864287971349408,12,Quartzite,Devonian,29.9,,,,,,259.8,11.2,49.44,338.7,24.45,357.9,3.3,20.59,,3.91,1.39,0.43,,2.47,37.56,,6,
Rüdesheim (Rhein)-Assmannshausen,Graf-Adolf-Quelle,49.994293918928,7.864287971349408,8.5,Quartzite,Devonian,31.3,,6.4,,,,258.0,10.24,46.5,318.1,27.9,326.0,,18,,1.18,0.75,0.42,,3,39.0,,6,
Rüdesheim (Rhein)-Assmannshausen,Graf-Adolf-Quelle,49.994293918928,7.864287971349408,8.5,Quartzite,Devonian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Rüdesheim (Rhein)-Assmannshausen,Graf-Adolf-Quelle,49.994293918928,7.864287971349408,8.5,Quartzite,Devonian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Rüsselsheim,Grundwatermessstelle 52a,49.96346387813445,8.427531807171384,119,Sand and Gravel,Quaternary,12.6,,,,,,919.7,54.5,210.3,1735.4,44.1,446.0,,,,,,,,,,,6,
Rüsselsheim,Wasserwerk Hof Schönau Brunnen D,49.96885848520038,8.409626054951355,100,Sand and Gravel,Quaternary,n.s.,,7.05,,,,1492.0,122.0,531.0,3461.0,3,342.0,,42,,8.6,3.2,,,0,,,6,
Rüsselsheim-Bauschheim,Friedrich,49.95601073844077,8.37689583647389,n.s.,,?,n.s.,,7.48,,,,63.0,37.0,291.0,82.0,628,403.0,,1,,0.3,0,0.9,,,,,6,
Schauenburg-Breitenbach,Breitenbach,51.27646009487613,9.316090588933093,171,Sandstone,Triassic,11.6,,7.3,,,,,,,,,438.0,,,,,,,,,,,6,
Schauenburg-Breitenbach,Breitenbach,51.27646009487613,9.316090588933093,171,Sandstone,Triassic,11.5,,7.5,,,,,,,,,305.0,,,,,,,,,,,6,
Schauenburg-Breitenbach,Breitenbach,51.27646009487613,9.316090588933093,171,Sandstone,Triassic,13.1,486.0,7.58,,,7.1,5.0,29.9,54.2,8.3,7.4,298.0,,1.6,,0,0.053,0.031,,11.1,,,6,
Schauenburg-Breitenbach,Ehlen III,51.29528765858924,9.300306367516168,200,Sandstone,Triassic,11.4,,7.4,,,,,,,,,220.0,,,,,,,,,,,6,
Schauenburg-Breitenbach,Ehlen III,51.29528765858924,9.300306367516168,200,Sandstone,Triassic,11.8,,7.8,,,,,,,,,220.0,,,,,,,,,,,6,
Schauenburg-Breitenbach,Ehlen III,51.29528765858924,9.300306367516168,200,Sandstone,Triassic,10.6,416.0,7.9,,,,,,,,,214.0,,,,,,,,,,,6,
Schauenburg-Breitenbach,Ehlen III,51.29528765858924,9.300306367516168,200,Sandstone,Triassic,9.7,450.0,7.12,,,10.7,3.3,20.8,47.3,9.0,23,195.0,,1.3,,,<0.03,<0.1,,13.3,,,6,
Schauenburg-Elgershausen,Baunatal I,51.26522206251559,9.377477760988736,207.5,Sandstone,Triassic,14.2,,7.1,,,,,,,,,244.0,,,,,,,,,,,6,
Schauenburg-Elgershausen,Baunatal I,51.26522206251559,9.377477760988736,207.5,Sandstone,Triassic,14.4,,7.1,,,,,,,,,287.0,,,,,,,,,,,6,
Schauenburg-Elgershausen,Baunatal I,51.26522206251559,9.377477760988736,207.5,Sandstone,Triassic,15.5,607.0,7.33,,,3.9,31.0,35.4,49.8,17.6,60.4,306.0,,3.6,,0,0.01,0,,1.3,,,6,
Schauenburg-Elgershausen,Katzenmühle,51.27928919915154,9.363261483510437,245,Sandstone,Triassic,15.8,,7.3,,,,,,,,,440.0,,,,,,,,,,,6,
Schauenburg-Elgershausen,Katzenmühle,51.27928919915154,9.363261483510437,245,Sandstone,Triassic,16,,7.4,,,,,,,,,305.0,,,,,,,,,,,6,
Schauenburg-Elgershausen,Katzenmühle,51.27928919915154,9.363261483510437,245,Sandstone,Triassic,14.5,628.0,7.4,,,,,,,,,299.0,,,,,,,,,,,6,
Schauenburg-Elgershausen,Katzenmühle,51.27928919915154,9.363261483510437,245,Sandstone,Triassic,14.7,658.0,7.34,,,2.9,24.5,36.7,64.3,11.8,90.8,309.0,,3.1,,0,0.01,0,,1.5,,,6,
Schauenburg-Hoof,Hoof,51.29052190926839,9.334106365838867,300,Sandstone,Triassic,11.8,,7.4,,,,,,,,,280.0,,,,,,,,,,,6,
Schauenburg-Hoof,Hoof,51.29052190926839,9.334106365838867,300,Sandstone,Triassic,11.8,,7.6,,,,,,,,,275.0,,,,,,,,,,,6,
Schauenburg-Hoof,Hoof,51.29052190926839,9.334106365838867,300,Sandstone,Triassic,11.7,469.0,7.4,,,,,,,,,256.0,,,,,,,,,,,6,
Schauenburg-Hoof,Hoof,51.29052190926839,9.334106365838867,300,Sandstone,Triassic,12.3,512.0,7.8,,,6.5,6.0,29.8,53.2,5.4,32.5,270.0,,2,,0,0.16,0.206,,7.8,,,6,
Schlangenbad,Benjamin-Niesen-Quelle,50.0933673503006,8.099808371115099,65,,Devonian,28.6,585.0,6.25,,,,89.8,1.87,14.2,137.0,7.58,64.1,,8.84,,<0.04,0.005,,,3.72,,,6,
Schlangenbad,Pferdebadquelle,50.09363702606481,8.099803321992626,4,,Devonian,29.3,,,,,,,,,,,,,,,,,,,,,,6,
Schlangenbad,Römerquelle,50.09364135564912,8.100362252109724,0,,Devonian,30.5,,,,,,98.25,1.802,13.08,147.1,6.523,60.2,Traces,8.516,,,,,Traces,,42.35,,6,
Schlangenbad,Römerquelle,50.09364135564912,8.100362252109724,0,,Devonian,29.2,,,,,,107.0,1.9,14.2,153.9,7.4,73.2,,,,,,,,,,,6,
Schlangenbad,Schachtquelle,50.09354821678971,8.099944737297124,0,,Devonian,31,,,,,4.09,107.3,2.541,15.39,168.2,7.625,65.88,0.499,10.96,0.197,,Traces,,,Traces,43.3,,6,
Schlangenbad,Schlangenquelle,50.09363052664374,8.09896492707218,12,,Devonian,27.8,,,,,,102.5,2.4,14.9,153.6,8.6,72.7,,,,,,,,,,,6,
Schlitz-Pfordt,Mineral water von Pfordt,50.65220364730257,9.604433046304262,556.5,,Permian,n.s.,,7.25,,,,3432.6,132.5,745.5,5070.0,2238,477.0,,,,,,,,,,,6,
Schöffengrund-Schwalbach,Schwalbach,50.50001710588362,8.459979667464133,3.5,Slate,Carboniferous,10.5,,,,,,64.0,27.0,160.0,38.0,14,729.0,,5,,,5,,,,,,6,
Schöffengrund-Schwalbach,Schwalbach,50.50001710588362,8.459979667464133,3.5,Graywacke,Carboniferous,10.5,,,,,,64.0,27.0,160.0,38.0,14,729.0,,5,,,5,,,,,,6,
Schöneck-Oberdorfelden,Oberdorfelden,50.19759734522134,8.82879441623613,100,Claystone,Permian,12.5,680.0,7.34,,,8.5,43.6,28.0,124.0,59.0,85,387.328,,2.6,,0.02,<0.02,<0.01,0.76,54,,,6,
Schwalbach (Taunus),Brunnen II,50.14610260065869,8.538259239587857,118,Marl,Paleogene,14.7,713.0,7.29,,,,16.2,12.1,119.0,14.5,36.7,393.0,0.07,4.49,1.02,0.23,,,0.26,0.63,,,6,
Schwalbach (Taunus),Brunnen II,50.14610260065869,8.538259239587857,118,Sand and Gravel,Paleogene,14.7,713.0,7.29,,,,16.2,12.1,119.0,14.5,36.7,393.0,0.07,4.49,1.02,0.23,,,0.26,0.63,,,6,
Schwalbach (Taunus),Brunnen III,50.14611075724584,8.538049306059898,126.5,Marl,Paleogene,13.1,673.0,7.02,,,0.7,17.0,13.0,128.0,18.0,76,382.0,,4.1,,0.05,0.23,0.089,,<1,,,6,
Schwalbach (Taunus),Brunnen III,50.14611075724584,8.538049306059898,126.5,Sand and Gravel,Paleogene,13.1,673.0,7.02,,,0.7,17.0,13.0,128.0,18.0,76,382.0,,4.1,,0.05,0.23,0.089,,<1,,,6,
Schwalbach (Taunus),Brunnen III,50.14677517813683,8.53783305686631,118,Marl,Paleogene,14.9,742.0,7.35,,,,22.9,11.1,119.0,15.5,37.2,401.0,0.08,4.82,0.86,0.19,,,0.22,0.83,,,6,
