location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Южен централен,"Velingrad, Kamenitsa",42.04200278,23.98607778,,,,63,1120,7.9,,,,179.8,0.125,16.27,25,464.1,134.64,0.458,8.68,0.289,,0.026,0.007,9.1,,,,3,
Южен централен,"Velingrad, Kamenitsa",42.04200278,23.98607778,,,,58.9,835,7.9,,,,172.08,0.103,14.9,28,393.7,153,0.403,6.42,0.288,,0.096,0.007,7,,,,3,
Южен централен,"Velingrad, Kamenitsa",42.04200278,23.98607778,,,"Permian 252,5-296",88,817,7.9,,,,166.11,0.027,8.8,17.6,590.4,119.34,0.369,6.98,0.211,,0.036,0,9.5,,,,3,
Южен централен,"Velingrad, Kamenitsa",42.04200278,23.98607778,,,"Permian 252,5-296",89,846,7.9,,,,147.73,0.056,9.23,19.5,456,119.95,0.352,7.13,0.241,,0.042,0,9.4,,,,3,
Южен централен,"Velingrad, Kamenitsa",42.04200278,23.98607778,,,,85.8,660,8.15,,,,133.44,0.02,5.24,13.7,389.9,104.04,0.261,5.19,0.131,,0.041,0,7.9,,,,3,
Югозападен,Sandanski,41.5684797,23.28241607,1016,,,81,697,7.68,,,,146.5,0,10.02,12.94,138.88,210.51,0.07,5.56,,,0.03,0,6.1,,,,3,
Югозападен,Sandanski,41.5684797,23.28241607,1016,,,83,943,7.44,,,,194.08,0.97,10.62,13.65,145.05,370.18,0.11,10.06,,,1.88,0.07,6.55,,,,3,
Югозападен,"Momin prohod, Kostenets",42.33117222,23.86958333,,,,64.5,1290,7.94,,,,203.5,1.46,38.28,26.24,473,70.17,0,9.18,,,0.02,0.02,8.38,,,,3,
Югозападен,"Dolna banya, town Dolna banya",42.31164722,23.77185278,0,,,60,812,8.45,,,,128.35,0,8.02,17.02,241.55,42.1,0.15,3.88,,,0.02,0,12.24,,,,3,
Югозападен,"Pchelinski bani, Kostenets",42.36559722,23.81796944,0,,Carboniferous 296-361,79,1232,8.15,,,,223.05,0.97,30.86,18.79,440.51,78.3,0.15,9.91,,,0.02,0,9.48,,,,3,
Югоизточен,"Pavel banya, Stara Zagora region",42.59821111,25.21390833,400,,Carboniferous 296-361,60.2,662,7.95,,,,153.07,0.2,7.52,9.75,17.69,352.89,0.26,9.65,,,0.09,0,15.9,,,,3,
Югозападен,Kyustendil,42.27466111,22.68139444,148.6,,,74.8,731,8.46,,,,143.97,0,1.4,4.79,134.35,115.93,0,6.44,,,0.04,0,8.47,,,,3,
Южен централен,"Varvara,  Pazardzhik  region",42.1489785054,24.1048062863,,,,71.2,1025,8.13,,,,171.49,0,11.5,24.11,293.61,148.27,0.16,7.84,,,0.03,0,6.4,,,,3,
Югозападен,"Marikostinovo, Blagoevgradska region",41.43807778,23.31929722,80,,,63,1095,7.52,,,,237.8,4.62,23.78,17.73,211.1,451.53,0.1,11.45,,,0.41,0,8.65,,,,3,
Южен централен,"Мineralni bani, Haskovo region",41.93865833,25.35251667,196,,,57.5,1068.04,7.27,,,,317.3,3,176.35,62.8,857.16,136.68,0.1,20.18,,,0.49,0.84,4.05,,,,3,
Южен централен,"Мineralni bani, Haskovo region",41.93865833,25.35251667,196,,"Jurassic 145-201,5",57.6,2040,7.25,,,,328,2.96,180.36,60.28,868.27,138.68,0.13,20.4,,,0.38,0.8,4.08,,,,3,
Югозападен,"Rupite, Blagoevgrad region",41.45811389,23.26225833,,,"Jurassic 145-201,5",74,2160,6.97,,,,501,13.38,31.06,36.17,92.56,1495,0.32,40.42,,,0.1,0.01,5.99,,,,3,
Югозападен,"Rupite, Blagoevgrad region",41.45811389,23.26225833,,,Carboniferous 296-361,74.1,2230,7.06,,,,509.5,14.35,31.66,36.45,80.24,1526,0.23,40.56,,,0.41,0.02,6.09,,,,3,
Южен централен,"Erma reka, Smolyan region",41.41564444,24.97023889,,,"Triassic 201,5-252,5",87.8,1339,6.69,,,,179.7,7.54,93.59,51.71,192.17,510.12,0.94,23.25,,,0.27,0.45,5.29,,,,3,
Jihovýchod,Něm-5,48.963056,16.783611,5074,Micritic limestone,"Triassic 201,5-252,5",113,,10.2,,,,43.7,4592,,,1656.9,,,16582.77,,,,1.5,,,,,3,
Jihovýchod,Jarošov-1,49.169722,16.622778,5578,Psammite,"Triassic 201,5-252,5",84,,7.5,,,,11.2,87.2,,,2537.6,,,6223.42,,,,15.9,,,,,3,
Moravskoslezsko,Jabv-1,49.566111,18.760278,3200,Dolomite,"Jurassic 145-201,5",90,,7,,,,54,215,,,866.2,0,,5368.22,0.5,,,18.7,,,,,3,
Jihovýchod,NEM-2A,48.947222,16.828056,5493.5,Sparitic limestone,"Jurassic 145-201,5",142,,7.4,,,,85.4,2960,,,976,,,1092.3,,,,,,,,,3,
Severozápad,Vřídlo,50.222778,12.883611,48.1,Granite,,72.5,,6.93,,,,12.16,197.59,,,2141.16,,,1730,0.07,,0.3,1.12,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",50,189000,5,,,,41400,930,22000,109000,,114,131,4400,1120,,105,130,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",55,191000,5,,,,42000,956,22500,111000,,115,137,4430,1120,,96.1,132,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",55,194000,5,,,,45300,1040,24500,120000,,108,141,4600,1190,,102,139,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",60,201000,5,,,,47000,1090,25300,125000,,103,159,4930,1260,,111,158,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",,214000,5,,,,53700,1260,29200,141000,,111,188,5710,1460,,138,198,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",90,231000,4,,,,65200,1600,34900,172000,,23,176,6120,1870,,177,253,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",90,235000,4,,,,65500,1620,35100,173000,,21,179,6200,1890,,177,258,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",90,236000,4,,,,66500,1650,36500,178000,,43,180,6280,1920,,178,260,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",90,237000,5,,,,66700,1640,36300,177000,,42,182,6300,1950,,182,260,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",,233000,5.1,,,,74470,1870,42560,204420,104,34,188,6870,1870,,559,333,,,,,3,
Lüneburg,Horstberg Z1,52.903352,10.327991,4134,,"Jurassic 145-201,5",,,,,,,,,,,,,,,,,,,,,,,3,
Karlsruhe,Brühl Gt 1,49.387109,8.52875,3423,,"Jurassic 145-201,5",153,,5.2,,,,26560,120,8100,67320,80,40,,4310,,,,,,,,,3,
Karlsruhe,Leopoldshafen 2,49.09372,8.416901,1300,,"Jurassic 145-201,5",80,,6.8,,,,38277.65,607,3890,59023.17,,14916.51,,,,,,,,,,,3,
Karlsruhe,Leopoldshafen 2,49.09372,8.416901,1300,,"Jurassic 145-201,5",85,,6,,,,39214.1,778,4260,60467.16,,16900.32,,,,,,,,,,,3,
Karlsruhe,Leopoldshafen 2,49.09372,8.416901,1300,Andesite,"Jurassic 145-201,5",79.4,,6.2,,,,43584.23,730,4530,67205.79,,17485.6,,,,,,,,,,,3,
Karlsruhe,Leopoldshafen 2,49.09372,8.416901,1300,,"Jurassic 145-201,5",79.4,,6.8,,,,40189.58,560,4210,61971.32,,15656.5,,,,,,,,,,,3,
Karlsruhe,Leopoldshafen 2,49.09372,8.416901,1300,Gneiss,"Jurassic 145-201,5",79.4,,6.4,,,,25752.55,106,1000,39709.78,,3599.59,,,,,,,,,,,3,
Freiburg,Offenburg 11a,48.460854,7.809558,1501,Syenite,"Jurassic 145-201,5",78.1,19800000,6.19,,,,76800,2080,20080,159840,590,,,857,,,,,,,,,3,
Freiburg,Offenburg 11a,48.460854,7.809558,1501,,"Jurassic 145-201,5",78.1,19900000,6,,,,78980,2120,20310,163000,645,,,819,,,,,,,,,3,
Freiburg,Offenburg 11a,48.460854,7.809558,1501,,"Jurassic 145-201,5",56.1,19500000,6.38,,,,78000,2120,9240,142100,1550,,,366,,,,,,,,,3,
Freiburg,Offenburg 11a,48.460854,7.809558,1501,,"Jurassic 145-201,5",56.1,19600000,6.53,,,,79800,2200,9630,145660,1385,,,374,,,,,,,,,3,
