location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Villach,Zillerbadquelle,46.5886,13.826,,6,,25.65,5.93,7.14,,,,4.0,17.0,105.0,3.6,13.3,377.0,,1.2,,,,,0.08,,,,5.0,
Villach,Tschamerquelle,46.5886,13.826,,6,,25.5,5.82,6.92,,,,4.2,17.4,99.8,3.4,13.3,369.0,,1.0,,,,,0.07,,,,5.0,
Grins,,47.1422,10.5178,,6,,17.6,,,,,,4.0,268.0,325.0,2.0,1653.0,254.0,,1.0,,,,,,,,,5.0,
Leithaprodersdorf,,47.9261,16.4728,,5,,24.3,,,,,,178.0,161.4,467.9,187.6,1376.0,687.0,0.9,19.0,,1.55,,,0.94,4.97,,,5.0,
Mannersdorf,,47.9739,16.6078,,5,,22.8,,,,,,11.2,85.5,286.5,16.8,830.6,255.3,,6.2,,0.12,,,,,,,5.0,
Windischgarsten,Puchriegler Quelle,47.7195,14.3315,,5,,8.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Windischgarsten,Laiminger Quelle,47.743516,14.256649,,5,,11.5,4.7,6.92,,,,5.0,25.8,58.5,4.6,13.1,298.2,0.04,5.9,,,,,0.2,,,,5.0,
Windischgarsten,Dilly-Quelle,47.719742,14.331302,6.0,5,,25.6,190.7,6.95,,,,3300.8,275.5,888.9,5618.5,2672.0,261.9,0.98,36.3,,,,,0.93,,,,5.0,
Wiesetal bei Hallein,Wieseltalquelle,47.7338,13.1518,,6,,11.5,,,,,,1869.0,277.3,623.2,2729.0,2726.0,141.6,,54.5,,,,,,,,,5.0,
Abtenau,St. Rupertusquelle,47.582,13.4225,,5,,12.25,,7.16,,,,1287.5,137.6,739.5,2050.2,2050.4,302.6,0.138,23.92,,,,,0.36,,,,5.0,
Abtenau,Annenquelle,47.582,13.4225,,5,,11.3,93.5,7.63,,,,1182.0,123.0,688.0,2009.6,2067.3,302.3,0.148,23.8,,,,,0.3,,,,5.0,
Seefeld,,47.3367,11.1851,,6,,11.3,,6.0,,,,6.0,60.55,134.4,7.94,441.42,167.75,,,,0.022,,,,1.58,,,5.0,
Hohenems-Schwefel,,47.3491,9.6715,,6,,15.6,,7.2,,,,25.49,17.65,63.39,9.32,10.66,,,2.3,,,,,,,,,5.0,
Tiefenbach,,47.4213,10.242,,6,,8.8,,,,,,160.0,3.0,7.0,18.0,,434.0,,3.0,,,,,,,,,5.0,
Nüziders/Bad Sonnenberg,,47.1795,9.7997,,8,,14.2,,7.2,,,,43.53,23.93,474.7,2.91,1103.5,287.7,,5.1,,,,,,,,,5.0,
Tschagguns,,47.0951,9.9134,,5,,4.1,,,,,,40.0,39.0,138.0,4.0,285.0,349.0,,,,,,,,,,,5.0,
Wörschach,,47.5511,14.1295,,6,,7.0,,,,,,10.8,72.4,351.0,0.14,842.2,395.5,,5.1,,0.08,,,,0.52,,,5.0,
Thalheim,Knödelquelle,47.2091,14.5693,,8,,15.7,33.1,6.22,,,,224.0,65.5,440.0,297.1,390.9,1528.5,0.633,41.1,,,,,0.8,2.3,,,5.0,
Thalheim,Schlossbrunn,47.2091,14.5693,,8,,14.7,35.6,6.46,,,,271.2,95.9,465.4,330.1,540.2,1380.21,0.59,30.5,,,,,0.74,,,,5.0,
Preblau,Auen-Quelle,46.9275,14.8025,,8,,7.7,,,,,,793.0,64.0,267.0,123.0,23.0,3008.0,,,,,,,,,,,5.0,
Preblau,Sauerbrunnen,46.9275,14.8025,,8,,9.9,,,,,,916.2,23.79,144.3,71.12,101.3,2828.0,1.5,48.94,,,,,1.2,,,,5.0,
Längenfeld,Schwefel-Quelle,47.065,10.9657,,8,,11.4,,,,,,18.74,2.86,18.33,11.31,5.63,100.62,,0.66,,,,,,,,,5.0,
Längenfeld,Bach-Quelle,47.065,10.9657,,8,,7.4,,,,,,10.0,2.0,16.0,3.0,0.0,116.0,,,,,,,,,,,5.0,
Bad Vellach,Stahl-Quelle,46.4869,14.5928,,8,,7.4,,,,,,,42.6,429.1,185.9,195.6,3747.0,,,,,,,,,,,5.0,
St.Lorenzen im Lesachtal,,46.7236,12.7669,,8,,12.3,,,,,,20.9,38.9,218.0,6.0,572.4,177.0,,,,,,,,,,,5.0,
Mallnitz,Mallnitz 1,46.9887,13.1689,,8,,8.9,,,,,,3.03,0.94,14.7,0.42,16.1,33.0,,0.54,,,,,1.1,0.3,,,5.0,
Mallnitz,Mallnitz 2,46.9887,13.1689,,8,,5.3,,,,,,0.9,1.28,13.3,0.32,8.0,35.0,,0.59,,,,,0.2,1.3,,,5.0,
Trebesing,Bad Königsquell,46.8892,13.5148,,8,,11.6,,,,,,99.0,43.4,364.0,20.6,456.0,1054.0,0.46,13.4,,,,,1.32,0.3,,,5.0,
Radlbad,,46.902,13.5028,,8,,11.0,,6.2,,,,,40.6,299.1,41.6,276.3,1109.0,,,,,,,,,,,5.0,
Bad Obladis,Simon-Kapferer-Quelle,47.0784,10.6436,,8,,6.6,24.0,6.72,,,,4.51,85.7,438.0,3.1,1162.1,576.6,0.05681,1.65,,,,,2.4,,,,5.0,
Prutz,Sauerbrunnen,47.0761,10.6626,,8,,9.6,12.18,5.74,,,,3.47,38.4,207.0,2.1,231.5,607.1,0.01081,2.73,,,,,0.1,,,,5.0,
Bad Rotenbrunn,,47.2412,9.9791,,6,,11.9,,,,,,5.0,76.0,282.0,5.0,840.0,187.0,,1.0,,,,,,,,,5.0,
Bad Reuthe,,47.3718,9.9017,,6,,12.3,,6.5,,,,,7.3,122.3,1.2,1.9,436.4,,,,,,,,,,,5.0,
St. Daniel im Gailtal,,46.6735,13.0571,,8,,10.9,10.280000000000001,,,,,,35.0,203.2,8.6,404.9,291.1,,,,,,,,,,,5.0,
Zlatten,,47.3681,15.32,,8,,10.8,,6.25,,,,333.6,105.9,132.1,19.2,8.7,1867.0,,38.6,,0.16,,,0.19,3.9,,,5.0,
Wildbad Einöd,Marienquelle,47.022549,14.413375,8.0,6,,24.3,28.299999999999997,6.1,,,,135.0,66.4,476.0,105.0,803.0,1088.85,,54.0,,0.19,,,2.4,,,,5.0,
Wildbad Einöd,Georgsquelle II,47.022549,14.413375,53.1,6,,22.5,21.0,6.26,,,,96.2,53.2,400.0,56.9,546.0,,,34.2,,0.31,,,,,,,5.0,
Wildbad Einöd,Ignazquelle,47.022549,14.413375,8.0,6,,21.3,23.75,6.2,,,,127.0,61.2,441.0,95.0,710.0,1009.55,,48.3,,0.09,,,2.2,,,,5.0,
Wildbad Einöd,Michaelquelle,47.022549,14.413375,7.75,6,,24.5,23.03,6.1,,,,113.0,58.1,428.0,65.4,660.0,991.25,,44.5,,0.26,,,2.0,,,,5.0,
Wildbad Einöd,Hallenbadquelle,47.022549,14.413375,12.0,6,,20.3,20.7,6.3,,,,100.0,58.4,385.0,43.0,585.0,930.35,,39.2,,,,,1.2,,,,5.0,
Bad Hall,Tassiloquelle,48.031542,14.204312,15.0,5,,11.8,,,,,,,,,,,,,,,,,,,,,,5.0,
Wildalpen,Casariquellen,47.66422,14.986191,,6,,17.5,6.25,7.47,,,,11.1,29.5,76.2,16.7,153.3,191.77,0.0075,1.1,,,,,0.22,,,,5.0,
Gams bei Hieflau,Schwefelquelle,47.668206,14.783171,,5,,24.0,4.07,7.64,,,,14.6,7.3,61.9,17.8,36.2,183.17,0.0029,0.8,,,,,0.19,,,,5.0,
Steeg am Hallstättersee,Steeg Warmes Wasser,47.611275,13.629066,,6,,18.5,6.959999999999999,18.9,,,,83.0,11.0,39.2,127.7,53.0,106.43,0.0114,2.0,,,,,0.26,,,,5.0,
Bad Häring,Schwefelquelle (Niederholz1),47.510362,12.117442,,6,,14.5,12.9,8.25,,,,210.0,32.0,67.0,360.0,85.0,210.0,0.066,6.5,,0.36,,,1.2,,,,5.0,
Bad Kleinkirchheim,Kirchenquellen,46.816876,13.782635,,6,,22.9,2.65,7.95,,,,3.2,13.4,35.5,2.08,29.7,142.2,,1.48,,,,,0.16,,,,5.0,
Lichtensteinklamm,Arlquelle,47.311421,13.191587,,8,,15.2,5.319999999999999,7.29,,,,25.3,7.7,75.2,25.9,39.3,248.0,,2.3,,,,,,,,,5.0,
Purbach,Purgina,47.907481,16.699799,5.2,5,,14.0,83.21,7.62,,,,1228.0,486.0,285.0,434.5,4278.0,677.1,0.339,32.34,,18.4,,,10.0,4.3,,,5.0,
Oggau,Bittersalzwässer,47.833372,16.666783,6.0,5,,19.6,262.1,7.55,,,,5089.2,4344.5,418.85,1673.3,25840.0,821.3,,1.42,,,,,,,,,5.0,
Deutschkreutz,Juvinaquelle 1,47.619332,16.619752,22.5,5,,14.2,28.1,6.31,,,,405.62,63.34,236.98,65.24,98.35,1837.1,0.387,23.78,,0.78,,,0.0004,,,,5.0,
Bad Sauerbrunn,Gemeindequelle (Alt),47.772905,16.324007,85.0,5,,13.9,35.0,6.4,,,,333.0,363.3,383.6,79.5,900.6,2689.0,0.4,48.3,,,,,,,,,5.0,
Piringsdorf,Piringsdorf 1,47.446304,16.40542,86.42,8,,12.95,34.0,6.25,,,,561.3,66.9,,206.1,14.7,2483.0,,23.68,,1.36,,,0.72,0.1,,,5.0,
Piringsdorf,Piringsdorf 2,47.446304,16.40542,100.0,8,,12.6,22.7,6.16,,,,348.1,45.5,220.4,110.7,24.6,1635.3,,15.5,,0.92,,,0.57,0.1,,,5.0,
Bad Tatzmannsdorf,Wetschquelle (Neu),47.332869,16.22956,30.0,8,,13.0,18.13,6.03,,,,160.0,54.0,380.0,77.8,94.6,1591.0,0.32,8.6,,0.83,,,0.45,1.1,,,5.0,
Prebl,Paracelsusquelle,46.92752,14.802535,,8,,9.85,38.25,5.5,,,,916.2,23.79,144.3,71.12,101.3,2828.0,1.5,48.94,,,,,1.2,,,,5.0,
Prebl,Auenquelle,46.894354,14.814508,,8,,10.3,31.240000000000002,5.3,,,,512.0,132.9,266.1,138.5,27.7,2666.0,2.1,47.0,,,,,0.57,,,,5.0,
Kliening,Sauerbrunn,46.950836,14.777709,,8,,9.8,14.64,6.2,,,,52.6,46.6,235.0,8.6,18.1,1087.0,0.45,,,,,,,,,,5.0,
Bad St. Leonhard im Lavanttal,Schwefelquelle,46.96412,14.783736,,8,,9.9,2.77,7.22,,,,29.6,2.2,52.0,16.0,28.0,178.9,,,,0.055,,,,1.17,,,5.0,
St. Peter im Lavanttal,Kelzer Sauerbrunn,47.016095,14.760945,,8,,10.8,21.2,6.23,,,,4.77,23.3,453.0,4.1,3.3,1687.1,0.0469,11.4,,,,,0.2,,,,5.0,
Eisenkappel-Vellach,Annemariequelle,46.478632,14.59296,,9,,10.1,67.1,6.41,,,,1489.6,73.3,171.8,551.8,397.0,3632.6,2.0431,32.1,,,,,1.09,,,,5.0,
Eisenkappel-Vellach,Helenequelle,46.478632,14.59296,,9,,9.7,68.3,6.41,,,,1547.8,75.3,165.2,553.0,400.2,3646.9,2.124,30.1,,,,,2.12,,,,5.0,
Eisenkappel-Vellach,Ebriach Säuerling,46.475592,14.516993,,8,,7.5,49.70000000000001,6.8,,,,898.0,162.7,258.4,,50.01,4193.0,1.603,10.05,,,,,,30.25,,,5.0,
Eisenkappel-Vellach,Johannisquelle,46.425898,14.5481,,6,,8.2,53.7,6.33,,,,868.5,51.7,598.6,203.4,210.5,3767.0,0.3,25.5,,,,,,,,,5.0,
Eisenkappel-Vellach,Stahlquelle,46.425898,14.5481,,6,,8.6,54.2,6.33,,,,891.0,62.8,586.6,198.6,210.5,3761.0,0.83,33.0,,,,,,,,,5.0,
Eisenkappel-Vellach,212-Muri,46.42049,14.536693,,6,,7.5,5.220000000000001,5.5,,,,7.3,26.0,44.01,0.58,6.91,277.0,0.004,0.51,,,,,,0.12,,,5.0,
Eisenkappel-Vellach,VE3_119,46.42049,14.536693,,6,,7.3,4.34,5.5,,,,6.2,23.7,35.64,1.07,11.07,205.0,0.0069999999999999,0.57,,,,,0.08,23.73,,,5.0,
Eisenkappel-Vellach,Quelle 3,46.425654,14.557603,,6,,8.5,50.96000000000001,6.61,,,,916.66,104.8,493.2,51.8,259.7,4050.5,1.02,,,,,,,,,,5.0,
Dellach im Drautal,Kolmquelle,46.740152,13.060723,,8,,10.2,15.690000000000001,6.98,,,,2.9,65.2,575.5,2.5,1304.0,331.6,,3.2,,,,,,,,,5.0,
Bruggen,ungenutzer Austritt,46.737775,13.194507,,6,,11.3,15.870000000000001,7.29,,,,3.83,61.0,279.0,3.6,780.8,274.6,0.0234,1.5,,,,,1.4,0.5,,,5.0,
St. Daniel,Nebenaustritt,46.667161,13.053921,,8,,9.3,94.8,7.39,,,,4.37,33.6,154.0,3.6,282.9,320.3,0.0927,1.85,,,,,0.3,1.6,,,5.0,
Stein bei Dellach,Lappenbachquellen,46.72917800000001,13.035942,,6,,10.7,6.2,7.89,,,,1.28,26.9,84.6,0.7,175.0,210.5,0.00327,0.86,,,,,0.5,2.2,,,5.0,
Tuffbad,Quellgruppe 1,46.726966,12.768106,,8,,12.5,12.139999999999999,7.68,,,,0.69,39.0,215.0,0.5,601.9,161.7,0.0105,0.53,,,,,0.6,1.2,,,5.0,
Tuffbad,Kurhausquelle,46.722534,12.766167,,8,,13.1,12.23,7.52,,,,1.0,39.1,234.9,0.6,602.5,164.6,0.0102,0.5,,,,,0.53,0.6,,,5.0,
Trebesing,Königsquelle,46.883205,13.50178,,8,,16.0,24.9,6.67,,,,130.1,41.6,422.6,40.4,564.66,1184.0,0.52,13.0,,,,,,,,,5.0,
Trebesing,Radlbad,46.905769,13.495442,,8,,10.8,19.37,6.32,,,,120.0,33.2,276.0,38.3,265.8,994.5,0.622,18.5,,,,,1.3,,,,5.0,
Bad Kleinkirchheim,Gewinnungsbrunnen 1/74,46.814254,13.78257,94.0,6,,36.5,3.09,7.65,,,,5.1,14.96,40.68,4.1,52.95,137.3,,1.65,,,,,0.6,,,,5.0,
Salzerbad,Quelle 4,47.987145,15.750761,5.0,6,,11.4,243.06,7.09,,,,5465.7,194.45,868.8,8362.0,2924.9,323.7,0.13,181.3,,0.3,,,0.27,0.63,,,5.0,
Salzerbad,Quelle 3,47.987145,15.750761,5.0,6,,10.3,299.0,6.95,,,,6687.1,279.8,766.0,10312.0,2953.2,341.7,0.14,216.3,,0.42,,,0.42,1.87,,,5.0,
Salzerbad,Quelle 1,47.987145,15.750761,5.0,6,,10.6,202.45000000000002,7.05,,,,4601.2,146.8,562.7,7036.0,1930.4,355.4,0.11,156.9,,0.16,,,0.94,1.4,,,5.0,
Maltern,Doris-Quelle,47.42863300000001,16.209949,92.0,8,,13.6,25.0,6.5,,,,320.0,66.0,140.0,200.0,96.0,1204.0,0.37,8.1,,1.0,,,,1.0,,,5.0,
Mauterndorf,Quelle Burghardt,47.133327,13.690503,,8,,9.8,22.8,7.5,,,,8.5,112.0,411.0,0.5,1360.0,137.0,,1.5,,,,,,,,,5.0,
Stuhlfelden,Schwefelquelle Burgwies,47.287951,12.507543,,8,,15.0,6.41,7.92,,,,57.1,26.0,41.3,43.5,28.9,308.1,0.031,4.7,,,,,0.52,,,,5.0,
Stainz,Johannesquelle,46.919494,15.194748,,8,,13.0,22.5,4.08,,,,166.6,32.8,300.1,143.4,,1331.9,,10.7,,,,,0.39,,,,5.0,
Jasnitztal,Sauerbrunn,47.473067,15.415514,9.0,8,,10.0,3.04,5.49,,,,4.8,8.1,45.9,1.6,11.1,171.1,0.0047,0.9,,,,,0.14,3.7,,,5.0,
Stanz im Mürztal,Ulrichsquelle,47.472165,15.491021,7.2,8,,13.5,32.7,6.05,,,,48.14,86.76,774.3,10.77,1326.46,1220.4,,9.13,,0.06,,,,0.52,,,5.0,
Zlatten,Aktivquelle,47.361698,15.312227,,8,,10.0,34.1,6.17,,,,483.2,92.3,109.0,275.6,3.1,1764.4,0.9842,34.4,,,,,0.35,,,,5.0,
Kobenz bei Knittelfeld,Säuerling,47.24402,14.81086,,8,,10.0,25.1,5.46,,,,11.2,8.9,20.5,2.0,42.2,86.37,0.0084,3.2,,,,,0.13,1.7,,,5.0,
Feistritz am Kammersberg,Kretzenbründl,47.182296,14.163093,,8,,8.0,9.02,7.59,,,,5.17,74.5,76.7,1.1,162.8,460.7,0.0263,5.37,,,,,0.4,,,,5.0,
Wörschach,"Schwefelquellen, Sammelauslass",47.561781,14.151461,,5,,6.9,14.45,7.6,,,,5.9,77.1,299.0,3.3,760.0,335.0,,2.3,,,,,0.4,2.6,,,5.0,
Wörschach,Schwefelquelle 1,47.561781,14.151461,,5,,9.5,20.4,7.2,,,,7.3,97.9,371.5,1.7,908.0,508.79,0.0242,3.6,,,,,0.83,,,,5.0,
Wörschach,Schwefelquelle 2,47.561781,14.151461,,5,,9.8,17.45,7.08,,,,8.1,89.3,281.8,3.0,624.3,542.36,0.0239,3.4,,,,,0.7,0.07,,,5.0,
Wörschach,Schwefelquelle 3,47.561781,14.151461,,5,,8.7,13.120000000000001,7.07,,,,5.1,63.7,205.1,2.5,349.7,522.89,0.0166,2.2,,,,,0.47,,,,5.0,
Wörschach,Schwefelquelle 4,47.561781,14.151461,,5,,8.7,27.400000000000002,7.06,,,,11.2,101.2,599.6,4.3,1453.6,545.49,0.0285,4.3,,,,,0.72,,,,5.0,
Wörschach,Schwefelquelle 5,47.561781,14.151461,,5,,8.6,19.66,7.01,,,,7.1,89.5,366.6,1.5,849.74,498.74,0.023,3.0,,,,,0.8,,,,5.0,
Münster,Alpquell,47.418972,11.863071,,6,,9.8,10.96,7.0,,,,3.85,39.1,224.6,2.7,497.4,252.0,0.0043,2.05,,0.008,,,0.19,2.53,,,5.0,
La Caille,47,45.99768066,6.217712402,,6,,30.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Saline-Moutiers,52,45.46832275,6.550720215,,6,,34.25,,,,,,,,,,,,,,,,,,,,,,5.0,
L'Echaillon (Savoie),56,45.24450684,6.463928223,,3,,30.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Le Monetier-de-Briancon (Barracon),59,44.97888184,6.550476074,,3,,37.5,,,,,,,,,,,,,,,,,,,,,,5.0,
La Motte-les-Bains,60,44.90747070000001,5.782287598,,6,,58.5,,,,,,,,,,,,,,,,,,,,,,5.0,
Plain-de-Phazy,62,44.64111328,6.76171875,,6,,32.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Apres-les-Veynes,63,44.52209473,5.833496094,,6,,34.0,,,,,,,,,,,,,,,,,,,,,,5.0,
La Saulce,64,44.43450928,6.067687987999999,,6,,19.5,,,,,,,,,,,,,,,,,,,,,,5.0,
Berthement-Roquebillière (St. Martin Lantosque),66,43.9876709,7.361083983999999,,5,,30.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Gréoux,67,43.70910645,5.985107422,,6,,37.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Saint-Gervais-les-Bains,Gontard Well,45.89658,6.70595,7.45,6,,39.6,57.74,7.15,,,,1258.0,28.3,281.0,952.0,1800.0,264.0,10.9,41.6,,,,,4.0,,,,5.0,
Saint-Gervais-les-Bains,Sulfureuse Spring,45.89658,6.70595,,6,,32.8,57.34,7.05,,,,1277.0,28.7,294.0,950.0,1900.0,262.0,11.1,44.7,,,,,3.9,,,,5.0,
Saint-Gervais-les-Bains,Piscine,45.89658,6.70595,,6,,33.6,49.669999999999995,7.15,,,,1086.0,29.4,292.0,783.0,1800.0,255.0,9.0,34.4,,,,,,,,,5.0,
Berthemont-les-Bains,,45.8966667,6.70611111,,6,,25.0,3.6999999999999997,9.9,,,,81.9,0.3,4.1,25.6,39.6,0.42,,2.6,,,,,12.8,,,,5.0,
Aix (Bouches-du-Rhone),Sextius,43.52673060000001,5.44527778,,5,,35.5,,,,,,,,,,,,,,,,,,,,,,5.0,
Aix (Bouches-du-Rhone),Barret,43.52673060000001,5.44527778,,5,,19.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Allevard (Isère),du Bout du monde,45.383419,6.084013,,8,,16.7,,6.7,,,,260.0,51.7,167.2,243.0,580.0,277.0,0.52,4.4,,,,,0.7,,,,5.0,
Amphion (Publier) (Haute-Savoie),Source Maxima,46.39416705,6.54715688,,3,,8.0,,7.0,,,,5.5,6.8,106.4,7.1,30.0,315.0,,1.7,,0.0,,,,6.0,,,5.0,
Amphion (Publier) (Haute-Savoie),source alcaline Maxima alcaline,46.39416705,6.54715688,,3,,13.0,,,,,,17.0,14.2,103.0,25.7,,313.64,,,,,,,,,,,5.0,
Berthemont-les-Bains,St. Jean Baptiste,44.05085725,7.30982505,,8,,28.95,,,,,,71.4,,3.5,22.6,34.2,27.0,,1.8,,,,,13.3,,,,5.0,
Berthemont-les-Bains,St. Julien,44.050857,7.309825,,8,,22.95,,,,,,74.0,,3.6,22.0,45.0,20.0,,2.1,,,,,14.0,,,,5.0,
Brides les Bains (Savoie),Charles Albert,45.45126276,6.570693449,,3,,35.2,,,,,,,,,,,,,,,,,,,,,,5.0,
Brides les Bains (Savoie),Hybord,45.45094967,6.57182147,4.5,3,,38.0,,6.75,,,,950.0,99.2,640.0,979.0,2440.0,383.0,1.9,57.8,,,,,2.36,,,,5.0,
Challes (Savoie),Source Reine du soufre,45.55049926,5.988171864,,6,,9.5,,7.51,,,,259.0,11.6,71.0,75.0,40.0,756.0,100.0,2.8,,,,,4.0,,,,5.0,
Chamonix (Haute-Savoie),Source la Vivifiante,45.92770512,6.878868607,,6,,7.5,,,,,,,,,,,,,,,,,,,,,,5.0,
Cornillon en Trieves (Isere),Source Auvergne,44.82633807,5.715271748999999,17.1,6,,10.8,,,,,,,,,10.5,,1202.0,,,,,,,,,,,5.0,
Cornillon en Trieves (Isere),Source Amelie,44.82501521,5.714309555,13.5,6,,10.2,,6.2,,,,51.8,29.4,434.0,12.1,36.5,1531.0,,2.5,,0.5,,,,0.0,,,5.0,
Digne les Bains,,44.08313673,6.24789036,,6,,25.2,,,,,,,,,,,,,,,,,,,,,,5.0,
Gervais [Saint-] (Loire),,45.89602574,6.706080394,,6,,41.0,,7.15,,,,28.3,28.3,281.0,952.0,1800.0,264.0,,41.6,,,,,,,,,5.0,
Hermilllon (Savoie),Source chaude l'Echaillon,45.27989606,6.359454212,,6,,40.0,,,,,,1820.0,46.2,316.6,2873.0,850.0,309.0,,62.0,,,,,,,,,5.0,
Lechere [La] (Savoie),Source Radiana I,45.51328189,6.483303131,14.0,6,,54.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Lechere [La] (Savoie),Source Radiana II,45.51346483,6.483714096,18.2,6,,51.0,3.1,7.1,,,,216.0,42.0,535.0,95.0,1750.0,95.0,,18.0,,1.5,,,,,,,5.0,
Lechere [La] (Savoie),Source Radiana III,45.5133183,6.483293052000001,16.0,6,,51.0,,7.1,,,,202.0,46.0,498.0,105.0,1725.0,98.0,,16.0,,0.8,,,2.2,,,,5.0,
Lechere [La] (Savoie),Source Radiana IV,45.51326532,6.483506906000001,12.0,6,,51.0,,7.2,,,,198.0,50.0,520.0,85.0,1675.0,134.0,,20.0,,0.6,,,,,,,5.0,
Lechere [La] (Savoie),Source Radiana V (subsstitution for Radiana I),45.51325115,6.483403332000001,23.95,6,,49.5,,7.15,,,,239.0,45.0,420.0,100.0,1450.0,116.0,,15.0,,1.0,,,2.1,,,,5.0,
Montbrun les Bains (Drome),Les Gipieres,44.1746806,5.4556941,75.0,5,,11.8,21.6,7.3,,,,12.0,38.0,600.0,6.5,1410.0,265.6,0.1,1.2,,0.1,,,1.3,,,,5.0,
Montbrun les Bains (Drome),Les Platieres,44.16989906,5.44605686,,6,,11.4,24.5,6.88,,,,14.1,39.5,591.0,10.5,1406.0,219.6,0.13,1.5,,,,,1.3,0.1,,,5.0,
Montbrun les Bains (Drome),Les Rochers,44.1748639,5.455578599999999,,5,,14.6,27.3,6.97,,,,23.2,84.3,576.0,15.7,1578.0,164.7,0.28,2.4,,,,,3.1,0.0,,,5.0,
Motte [la] les Bains (Isère),,44.95259221,5.63828,,3,,58.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Monestier de Clermont (Isere),Source Sabina Alexandra,44.91308334,5.628774909,7.5,6,,13.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Montmirail (Vaucluse),La source de Montmirail,44.137049,5.00687996,,5,,25.0,,,,,,,,,,,,,,,,,,,,,,5.0,
Salins les thermes (Savoie),Grande Source Chaude,45.47125836,6.52881821,,6,,32.0,,6.4,,,,4300.0,135.0,820.0,6540.0,1975.0,808.0,,62.0,,0.7,,,,1.0,,,5.0,
Salins les thermes (Savoie),Petite Source Chaude,45.4712901,6.52869257,,6,,34.0,,6.3,,,,5350.0,140.0,850.0,7495.0,2350.0,883.0,,90.0,,0.4,,,,0.5,,,5.0,
Salins les thermes (Savoie),Source Massiago,45.46584195,6.528151253,,6,,33.7,,,,,,,,,,,,,,,,,,,,,,5.0,
Uriage (Isère),Source saline et sulfureuse,45.14215687,5.836152274,8.0,3,,27.0,,6.6,,,,3220.0,131.0,471.0,4100.0,2600.0,427.0,2.1,78.0,,,,,2.5,0.0,,,5.0,
St. Gervais,Gontard 1Spring,45.895295,6.683427,,6,,41.4,,7.2,,,,1115.0,32.8,303.0,827.0,1800.0,261.0,,33.2,,,,,,,,,5.0,
Laško,Tüfferbad,46.1592,15.2372,,1,,35.3,,,,,,1.7,18.15,47.07,4.5,41.14,225.2,,3.43,,,,,,,,,5.0,
Dobrna,,46.3392,15.2283,,5,,35.0,,7.2,,,,4.1,21.3,73.5,4.6,14.4,316.0,,1.4,,,,,,,,,5.0,
Zgornja Besnica,,46.27117,14.262091,,5,,19.5,4.6,7.3,,,,,17.0,64.1,,16.0,270.0,,1.0,,,,,,,,,5.0,
Mans Power,,46.307762,14.187038,,7,,15.15,19.6,6.2,,,,37.0,56.0,360.0,14.0,260.0,1060.0,,10.9,,,,,,,,,5.0,
Topolšica,,46.4044,15.0219,,1,,29.5,,8.1,,,,4.2,14.3,51.0,0.0,31.0,192.0,,1.2,,,,,0.18,,,,5.0,
Okonina,,46.3303,14.8715,,6,,15.0,,7.49,,,,2.1,35.0,91.0,9.0,80.0,370.0,0.005,0.8,,0.03,,,0.01,1.3,,,5.0,
Kamna Gorica,,46.3049,14.1891,,6,,13.5,,6.32,,,,19.0,59.0,340.0,11.0,300.0,1100.0,0.115,8.6,,0.17,,,0.86,,,,5.0,
Lešće,,46.3547,14.1524,,1,,24.4,,8.25,,,,3.4,30.3,71.8,2.62,8.8,349.0,0.004,1.2,,0.017,,,0.1,3.18,,,5.0,
Kotredež Toplice,,46.1553,14.9986,,6,,27.0,,,,,,2.0,24.95,43.62,3.1,2.71,267.2,,2.2,,,,,,,,,5.0,
Medijske Toplice,,46.1567,14.9328,,6,,25.5,,7.7,,,,1.3,27.5,46.6,1.2,6.2,272.0,,0.6,,,,,,,,,5.0,
Trbovlje,,46.13,15.04,78.0,6,,32.0,,7.5,,,,12.0,33.5,63.2,2.4,62.8,305.0,,1.9,,,,,,,,,5.0,
Peričnik (spring near waterfall) - Julian Alps,,46.4391,13.8937,,6,,5.9,,8.15,,,,0.2299,6.81,36.072,0.3545,1.9212,,,,,,,,,1.86,,,5.0,
Zmrzlek - Julian Alps,,46.4027,13.9845,,6,,5.95,,8.17,,,,0.4598,4.1327,46.4928,0.7090000000000001,1.9212,,,,,,,,,1.86,,,5.0,
