spring number,spring location,spring name,longitude,latitude,type,well_depth_(m),flow_rate_mean_(m^3_s^-1),flow_rate_min_(m^3_s^-1),flow_rate_max_(m^3_s^-1),temp_mean_(degr_C),temp_min_(degr_C),temp_max_(degr_C),reference,reference_DOI,reference_link,EC_(S_m^-1),pH,sample_temperature_(degr_C),TDS_(mg L^-1),TDS_min_(mg L^-1),TDS_max_(mg L^-1),Na_(mg L^-1),Ca_(mg L^-1),Mg_(mg L^-1),K_(mg L^-1),NH4_(mg L^-1),Cl_(mg L^-1),F_(mg L^-1),SO4_(mg L^-1),HCO3_(mg L^-1),CO3_(mg L^-1),NO3_(mg L^-1),Si_(mg L^-1),Li_(mg L^-1),SiO2_(mg L^-1),reference_hydrochemistry,doi_hydrochemistry,reference_link_hydrochemistry,delta_18O_(permille),delta_2H_(permille),3H_(TU),delta_14C_(pmc),delta_13C_(permille),reference_isotope_data,DOI_isotope_data,reference_link_isotope_data,temperature_(degr_C),flow_rate_(m^3_s^-1),log_flow_rate_(m^3_s^-1),log_temperature_(degr_C),geometry,recharge_(m_a^-1),lithology,gw_lvl_depth_(m),gw_lvl_elev_(m),surface_temp_(degr_C),elevation_(m),contributing_area_(m^2),log_contrib_area_(m^2),geometry_ws,watershed_area_(m^2),mean_recharge_ws_(m_a^-1),min_recharge_ws_(m_a^-1),max_recharge_ws_(m_a^-1),mean_gw_lvl_depth_ws_(m),min_gw_lvl_depth_ws_(m),max_gw_lvl_depth_ws_(m),mean_gw_lvl_elev_ws_(m),min_gw_lvl_elev_ws_(m),max_gw_lvl_elev_ws_(m),mean_surface_temp_ws_(degr_C),min_surface_temp_ws_(degr_C),max_surface_temp_ws_(degr_C),mean_elevation_ws_(m),min_elevation_ws_(m),max_elevation_ws_(m),ws_relief_(m),recharge_temp_max_(degr_C),recharge_temp_min_(degr_C),recharge_temp_best_(degr_C),rch_elev_max_(m),rch_elev_min_(m),rch_elev_best_(m),circulation_temp_best_(degr_C),circulation_temp_min_(degr_C),circulation_temp_max_(degr_C),circ_depth_best_(m),circ_depth_min_(m),circ_depth_max_(m),h_circ_depth_(m),Hv_down_min_(W),Hv_up_min_(W),Hv_down_best_(W),Hv_up_best_(W),Hv_down_max_(W),Hv_up_max_(W),Hv_ratio_min_(W),Hv_ratio_best_(W),Hv_ratio_max_(W),H_net_best_(W),H_net_min_(W),H_net_max_(W),H_down_best_(W),H_down_min_(W),H_down_max_(W),H_up_best_(W),H_up_min_(W),H_up_max_(W),Hv_net_best_(W),Hv_net_min_(W),Hv_net_max_(W),thermal_footprint_net_best_(m^2),thermal_footprint_net_min_(m^2),thermal_footprint_net_max_(m^2),thermal_radius_net_best_(m),thermal_radius_net_min_(m),thermal_radius_net_max_(m)
86,Dolomiti Bellunesi National Park,Stien,11.8852,46.09804000000001,spring,,0.085,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,0.085,-1.0705810742857071,0.8061799739838872,POINT (11.8852 46.09804000000001),0.5717411414465102,6.0,-0.0,881.0,8.483333388964335,975.0,4691626.691781379,6.671323448424455,,139800000.0,0.5163996199819483,0.4985839371561148,0.5342153028077816,68.18158213711092,-0.0,482.5442199707031,886.5332360450258,209.9179992675781,2195.054443359375,7.916860869450304,1.3875000113621354,10.916666574776173,951.039231385108,206.0,2350.0,2144.0,8.483333388964335,1.3875000113621354,4.935416700163235,2350.0,975.0,1662.5,,,,,,,1585.0272216796875,637872.5512023927,508671.19879760745,64600.676202392584,508671.19879760745,-508671.19879760745,508671.19879760745,1.0,1.0,0.0,0.0,0.0,1781495.127211778,,,,,,,573271.875,1146543.75,0.0,0.0,0.0,23440725.35804971,0.0,0.0,2731.559009208166
87,Dolomiti Bellunesi National Park,Pian Palui,12.15402,46.30727,spring,,0.0298,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,0.0298,-1.5257837359237447,0.7160033436347992,POINT (12.15402 46.30727),0.5388370114962872,6.0,3.129084348678589,1556.8709716796875,4.779166708389918,1486.0,1745270.758941695,6.241862812379741,,232000000.0,0.5965514328803517,0.5723400637819959,0.6219255985082789,86.65186724658173,-0.0,546.6644287109375,1394.0259665263068,415.550537109375,2756.151123046875,5.044098117627403,-2.4291666261851788,10.191666642824806,1483.6515989420536,426.0,2952.0,2526.0,4.779166708389918,0.0,1.1750000411023698,2952.0,1486.0,2219.0,,,,,,,2121.0755615234375,242910.78849536134,185656.71950463866,28627.034495361328,185656.71950463866,-185656.71950463866,185656.71950463866,1.0,0.4272634798818147,0.0,287242.2693785322,0.0,647934.248,,,,,,,214283.754,428567.508,0.0,3779503.544454371,0.0,8525450.631578948,1096.837883675844,0.0,1647.3418650065996
88,Dolomiti Bellunesi National Park,Desedan,12.25903,46.23795,spring,,0.0006,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,0.0006,-3.2218487496163566,0.8692317197309762,POINT (12.25903 46.23795),0.5848740077351426,6.0,-0.0,878.0,8.258333357671896,890.0,32373.741608593453,4.510192896067982,,66200000.0,0.5848740077351426,0.5848740077351426,0.5848740077351426,107.44635995264565,-0.0,514.63134765625,908.9850933783878,381.0,1855.27734375,7.630494098648826,1.5999999847263098,10.262499958276747,1014.0566356720204,376.0,2188.0,1812.0,8.258333357671896,1.5999999847263098,4.929166671199103,2188.0,890.0,1539.0,,,,,,,1372.638671875,4799.2167773437495,2840.81122265625,979.2027773437499,2840.81122265625,-2840.81122265625,2840.81122265625,1.0,0.6162528274438867,0.0,2378.7632386291148,0.0,14550.924038318328,,,,,,,3820.0139999999997,7640.027999999999,0.0,31299.51629775151,0.0,191459.526819978,99.81455540323257,0.0,246.86729267132495
89,Dolomiti Bellunesi National Park,Grotta Guernica,12.21316,46.24898,spring,,0.004,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.004,-2.397940008672037,0.7634279935629372,POINT (12.21316 46.24898),0.5668931078940943,6.0,2.530404567718506,1114.4696044921877,6.7208332897474365,1091.0,222670.54977775822,5.3476627814041535,,232000000.0,0.5965514328803517,0.5723400637819959,0.6219255985082789,86.65186724658173,-0.0,546.6644287109375,1394.0259665263068,415.550537109375,2756.151123046875,5.044098117627403,-2.4291666261851788,10.191666642824806,1483.6515989420536,426.0,2952.0,2526.0,6.7208332897474365,0.0,2.145833331781129,2952.0,1091.0,2021.5,,,,,,,1923.5755615234375,40355.374965820316,32670.265034179687,3842.5549658203126,32670.265034179687,-32670.265034179687,32670.265034179687,1.0,0.5974281808908085,0.0,24603.848359294258,0.0,97006.16,,,,,,,36512.82,73025.64,0.0,323734.84683281917,0.0,1276396.8421052631,321.0109067447422,0.0,637.4086079869617
90,Dolomiti Bellunesi National Park,Casera Maiolera,12.21544,46.19984,spring,,0.0003,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0003,-3.5228787452803374,0.9030899869919436,POINT (12.21544 46.19984),0.5668931078940943,6.0,321.5838928222656,859.4161376953125,7.129166714536648,1473.0,16700.291233331867,4.222724044795855,,152800000.0,0.5698606011505734,0.5668931078940943,0.5728280944070525,47.28867595168154,-0.0,367.0231018066406,747.2518656962628,335.0,2136.45654296875,8.631628059396132,1.1791666829958558,10.591666674551863,793.4112903225806,320.0,2414.0,2094.0,7.129166714536648,1.1791666829958558,4.154166698766252,2414.0,1473.0,1943.5,,,,,,,1804.728271484375,1793.0866970214843,976.2763029785156,408.40519702148435,976.2763029785156,-976.2763029785156,976.2763029785156,1.0,0.28702970921164334,0.0,3439.4933347346005,0.0,8555.985104516827,,,,,,,1384.6815,2769.363,0.0,45256.4912465079,0.0,112578.75137522141,120.02328348180468,0.0,189.30116094984731
91,Dolomiti Bellunesi National Park,Val Lovatel,11.9727,46.20199,spring,,8e-05,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,8e-05,-4.096910013008056,0.7923916894982539,POINT (11.9727 46.20199),0.5177999684781862,8.0,-0.0,767.0,8.345833346247673,876.0,4875.643402257867,3.6880319344166153,,114400000.0,0.5507713389658314,0.5177999684781862,0.5837427094534766,84.72880361920194,-0.0,739.7491455078125,1159.8136083858528,352.6483459472656,2261.081787109375,6.442418386370799,0.8916666929920515,10.416666805744173,1244.4100438810335,334.0,2589.0,2255.0,8.345833346247673,0.8916666929920515,4.6187500196198625,2589.0,876.0,1732.5,,,,,,,1568.5408935546875,800.8563067382813,543.5060932617188,128.67510673828127,543.5060932617188,-543.5060932617188,543.5060932617188,1.0,1.0,0.0,0.0,0.0,1775.6587245273872,,,,,,,672.1812000000001,1344.3624000000002,0.0,0.0,0.0,23363.930585886676,0.0,0.0,86.23786920836793
93,Dolomiti Bellunesi National Park,Pian Fontana,12.1707,46.26364,spring,,0.00025,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.00025,-3.6020599913279625,0.7403626894942439,POINT (12.1707 46.26364),0.5953886363507805,6.0,56.3936882019043,1712.6063232421875,3.6375000936289625,1964.0,13250.840742200298,4.12224343435695,,232000000.0,0.5965514328803517,0.5723400637819959,0.6219255985082789,86.65186724658173,-0.0,546.6644287109375,1394.0259665263068,415.550537109375,2756.151123046875,5.044098117627403,-2.4291666261851788,10.191666642824806,1483.6515989420536,426.0,2952.0,2526.0,3.6375000936289625,0.0,0.6041667337218919,2952.0,1964.0,2458.0,,,,,,,2360.0755615234375,1451.6946853637696,971.3753146362305,240.15968536376954,971.3753146362305,-971.3753146362305,971.3753146362305,1.0,0.23673256783722574,0.0,3906.201909072164,0.0,5749.2875,,,,,,,1211.535,2423.07,0.0,51397.39354042322,0.0,75648.5197368421,127.90738246088696,0.0,155.176260128302
95,Dolomiti Bellunesi National Park,Val Balanzola,12.15361,46.29705,spring,,0.0001,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0001,-4.0,0.6989700043360189,POINT (12.15361 46.29705),0.5388370114962872,6.0,57.40690231323242,1652.5931396484375,3.9999999863406015,1715.0,5856.613285039246,3.767646548303485,,232000000.0,0.5965514328803517,0.5723400637819959,0.6219255985082789,86.65186724658173,-0.0,546.6644287109375,1394.0259665263068,415.550537109375,2756.151123046875,5.044098117627403,-2.4291666261851788,10.191666642824806,1483.6515989420536,426.0,2952.0,2526.0,3.9999999863406015,0.0,0.7854166800777114,2952.0,1715.0,2333.5,,,,,,,2235.5755615234375,702.8123741455079,510.6846258544922,96.06387414550781,510.6846258544922,-510.6846258544922,510.6846258544922,1.0,0.34430453171062136,0.0,1155.4952235591068,0.0,2090.65,,,,,,,606.7485,1213.497,0.0,15203.884520514563,0.0,27508.55263157895,69.56685095127195,0.0,93.57480567566631
96,Dolomiti Bellunesi National Park,Acqua della Madonna,12.15865,46.31316,spring,,0.0005,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.0005,-3.3010299956639813,0.7634279935629372,POINT (12.15865 46.31316),0.5388370114962872,6.0,-0.0,1388.0,5.570833360155422,1385.0,29283.06642519623,4.466616552639503,,232000000.0,0.5965514328803517,0.5723400637819959,0.6219255985082789,86.65186724658173,-0.0,546.6644287109375,1394.0259665263068,415.550537109375,2756.151123046875,5.044098117627403,-2.4291666261851788,10.191666642824806,1483.6515989420536,426.0,2952.0,2526.0,5.570833360155422,0.0,1.5708333669851218,2952.0,1385.0,2168.5,,,,,,,2070.5755615234375,4323.386870727539,3362.748129272461,480.3193707275391,3362.748129272461,-3362.748129272461,3362.748129272461,1.0,0.43465220050902065,0.0,4998.639721312554,0.0,12125.77,,,,,,,3843.0675,7686.135,0.0,65771.57528042834,0.0,159549.6052631579,144.6918886518583,0.0,225.35797454712917
98,Dolomiti Bellunesi National Park,Limnocrena Vallalta,11.96932,46.20013,spring,,3e-05,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,3e-05,-4.5228787452803365,0.9138138523837168,POINT (11.96932 46.20013),0.5177999684781862,8.0,-0.0,767.0,8.345833346247673,823.0,1828.3662758467,3.2620632021443337,,114400000.0,0.5507713389658314,0.5177999684781862,0.5837427094534766,84.72880361920194,-0.0,739.7491455078125,1159.8136083858528,352.6483459472656,2261.081787109375,6.442418386370799,0.8916666929920515,10.416666805744173,1244.4100438810335,334.0,2589.0,2255.0,8.345833346247673,0.8916666929920515,4.6187500196198625,2589.0,823.0,1706.0,,,,,,,1542.0408935546875,308.12006502685546,211.61373497314455,48.25316502685547,211.61373497314455,-211.61373497314455,211.61373497314455,1.0,0.5784738689212318,0.0,189.361516288904,0.0,916.7500216977701,,,,,,,259.8669,519.7338,0.0,2491.5988985382105,0.0,12062.500285496975,28.162041151332694,0.0,61.96461161799116
110,Masino - Lombardie,Masino,9.72534,46.24352,spring,,0.0006,,,37.9,,,,,,0.0591,8.65,37.9,591.0,,,106.0,29.8,0.05,3.5,,23.5,,230.0,28.0,,,,0.03,,,,,-12.37,-85.7,3.0,,,,,,37.9,0.0006,-3.2218487496163566,1.5786392099680724,POINT (9.725339999999999 46.24352),0.4746535410308093,9.0,4.526326656341553,2456.4736328125,-0.6916666651765505,2351.0,39891.327806971894,4.600878492304916,,143100000.0,0.4948030507338302,0.4948030507338302,0.4948030507338302,86.90942657925955,-0.0,545.3457641601561,1901.7183595767688,267.2635498046875,3099.155029296875,2.3318055515824296,-5.262500050477684,10.166666741172472,1999.1838722243865,269.0,3544.0,3275.0,-0.6916666651765505,0.0,0.0,3544.0,2351.0,2947.5,,,,,,,2725.0775146484375,4820.177748779296,2201.820251220703,1309.1787487792967,2201.820251220703,-2201.820251220703,2201.820251220703,0.07252781395483708,0.03692571530473631,0.0,91571.76299999999,89796.0034962616,95082.76199999999,,,,,,,3510.999,7021.998,0.0,1204891.6184210526,1181526.361792916,1251088.9736842103,619.2971128008014,613.2630118843393,631.0578331810932
133,Pre-St. Didier (San Desiderio) - Aoste Valley,Pre-Saint-Didier,6.9689,45.76189,spring,,0.00017,,,22.3,,,,,,0.08,7.6,22.3,759.0,,,53.8,117.0,26.6,3.1,,35.0,0.29,170.0,331.0,,,,0.07,,,,,-14.33,-103.4,,,,,,,22.3,0.00017,-3.769551078621726,1.3483048630481609,POINT (6.9689 45.76189),0.4972797815063527,8.0,11.646041870117188,1756.35400390625,3.9291666497786837,1829.0,10788.276940898442,4.0329520864979695,,225300000.0,0.4615148338941178,0.4192087236612096,0.4972797815063527,81.53954197341704,-0.0,453.0281982421875,2387.3932206850877,1069.3397216796877,4451.8818359375,-0.33131613799681275,-13.824999928474426,6.879166599052647,2469.533049574361,1028.0,4699.0,3671.0,3.9291666497786837,0.0,0.0,4699.0,1829.0,3264.0,,,,,,,3140.44091796875,2599.2089811035157,2187.0900188964847,206.05948110351565,2187.0900188964847,-2187.0900188964847,2187.0900188964847,0.3665310054154427,0.150974888299914,0.0,13458.158800000001,8272.075132837668,15851.3083,,,,,,,2393.1495,4786.299,0.0,177081.03684210527,108843.09385312721,208569.8460526316,237.4166057429812,186.13391097884494,257.6622672383054
138,Bergamo - San Pellegrino Terme,San Pellegrino,9.662777777999999,45.85138889,spring,,0.0116,,,27.0,26.1,,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,0.0116,-1.9355420107730816,1.4313637641589874,POINT (9.662777777999999 45.85138889),0.4997276120101654,6.0,-0.0,438.0,10.358333379030226,521.0,732535.3876834675,5.8648286096465325,,120400000.0,0.4704273581093989,0.4616602417913983,0.4791944744273994,61.187484726977,-0.0,298.2269287109375,759.3597770425218,344.8731384277344,1789.72802734375,8.976918321938896,5.258333414793015,10.895833288629849,821.2147210501641,303.0,1864.0,1561.0,10.358333379030226,5.258333414793015,7.808333396911621,1864.0,521.0,1192.5,,,,,,,1155.364013671875,80639.94070019531,72188.08729980468,4225.926700195312,72188.08729980468,-72188.08729980468,72188.08729980468,0.1893376026948206,0.08209014172728964,0.0,854440.9265829239,654344.0594502266,1054537.793715621,,,,,,,76414.014,152828.028,0.0,11242643.770827945,8609790.255924035,13875497.285731858,1891.730598974692,1655.4701315425446,2101.596526873035
139,Bergamo - San Pellegrino Terme,Pracastello,9.662777777999999,45.85138889,spring,,,,,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,,1.3364597338485296,POINT (9.662777777999999 45.85138889),0.4997276120101654,6.0,-0.0,438.0,10.358333379030226,521.0,,,,120400000.0,0.4704273581093989,0.4616602417913983,0.4791944744273994,61.187484726977,-0.0,298.2269287109375,759.3597770425218,344.8731384277344,1789.72802734375,8.976918321938896,5.258333414793015,10.895833288629849,821.2147210501641,303.0,1864.0,1561.0,10.358333379030226,5.258333414793015,7.808333396911621,1864.0,521.0,1192.5,,,,,,,1155.364013671875,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Bergamo - San Pellegrino Terme,Bracca,9.662777777999999,45.85138889,spring,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,1.2671717284030135,POINT (9.662777777999999 45.85138889),0.4997276120101654,6.0,-0.0,438.0,10.358333379030226,521.0,,,,120400000.0,0.4704273581093989,0.4616602417913983,0.4791944744273994,61.187484726977,-0.0,298.2269287109375,759.3597770425218,344.8731384277344,1789.72802734375,8.976918321938896,5.258333414793015,10.895833288629849,821.2147210501641,303.0,1864.0,1561.0,10.358333379030226,5.258333414793015,7.808333396911621,1864.0,521.0,1192.5,,,,,,,1155.364013671875,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Simplon,Q6,8.10919,46.26274,spring,1650.0,0.00117,,,29.2,,,,,,0.1237,,29.2,1301.0,,,2.1,317.0,30.0,2.4,,0.5,0.29,833.0,106.0,,,,,,,,,-13.1,-95.9,37.8,,,,,,29.2,0.00117,-2.9318141382538383,1.4653828514484182,POINT (8.10919 46.26274),0.5354466065890986,8.0,13.464481353759766,2369.535400390625,-0.06250002048909664,2404.0,68956.25361266734,4.838573658275717,,158200000.0,0.5392615452731484,0.5354466065890986,0.5430764839571982,95.18228496326486,-0.0,653.513916015625,1650.9188430157494,288.80865478515625,3240.43115234375,3.5737312048391203,-5.8083334450299535,10.829166606068613,1741.4948817507943,289.0,3384.0,3095.0,-0.06250002048909664,0.0,0.0,3384.0,2404.0,2894.0,,,,,,,2822.215576171875,6447.99308137207,4800.1529186279295,823.9200813720703,4800.1529186279295,-4800.1529186279295,4800.1529186279295,0.07857281769388609,0.039370497934541566,0.0,137225.8602,131907.5448627351,142849.9332,,,,,,,5624.073,11248.146,0.0,1805603.4236842105,1735625.5902991462,1879604.3842105262,758.1170228177072,743.2810936017381,773.496385000348
143,Simplon,Q7,8.10919,46.26274,spring,1650.0,8e-05,,,38.6,,,,,,0.1511,7.5,38.6,1934.0,,,7.3,492.0,35.0,2.7,,0.5,0.29,1278.0,103.0,,,,,,,,,-12.4,-93.3,47.8,,,,,,38.6,8e-05,-4.096910013008056,1.586587304671755,POINT (8.10919 46.26274),0.5354466065890986,8.0,13.464481353759766,2369.535400390625,-0.06250002048909664,2404.0,4714.957511977254,3.6734777835214985,,158200000.0,0.5392615452731484,0.5354466065890986,0.5430764839571982,95.18228496326486,-0.0,653.513916015625,1650.9188430157494,288.80865478515625,3240.43115234375,3.5737312048391203,-5.8083334450299535,10.829166606068613,1741.4948817507943,289.0,3384.0,3095.0,-0.06250002048909664,0.0,0.0,3384.0,2404.0,2894.0,,,,,,,2822.215576171875,440.88841582031256,328.21558417968754,56.3364158203125,328.21558417968754,-328.21558417968754,328.21558417968754,0.059469436227837104,0.029782863722502943,0.0,12527.3024,12163.656906853686,12911.8544,,,,,,,384.552,769.104,0.0,164832.9263157895,160048.11719544325,169892.8210526316,229.0588352692821,225.7097648937935,232.54798329098938
144,Sirmione (Lago di Garda),Fonte Boiola,10.609565,45.500093,spring,,0.011,,,69.9,,,,,,,,,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,0.011,-1.9586073148417749,1.8444771757456813,POINT (10.609565 45.500093),0.7297408591797746,11.0,0.11970006674528122,61.88029861450195,13.908333162466686,63.0,475694.34496264404,5.6773279885733245,,148400000.0,0.4292569434683191,0.1287730277568635,0.7297408591797746,16.68084151553732,-0.0,192.00425720214844,107.17821763691151,61.18840026855469,730.4141845703125,13.14281079657452,9.750000069538752,13.987500061591469,124.4597481877146,62.0,799.0,737.0,13.908333162466686,9.750000069538752,11.82916661600272,799.0,63.0,431.0,,,,,,,396.70709228515625,43411.42767150878,36010.33232849121,3700.547671508789,36010.33232849121,-36010.33232849121,36010.33232849121,0.03083983862863818,0.014867824940616838,0.0,2631216.451913586,2495875.7620255584,2766557.141801614,,,,,,,39710.88,79421.76,0.0,34621269.10412613,32840470.552967876,36402067.6552844,3319.682549291841,3233.178999674675,3403.9885446646595
150,Valdieri,Terme II-2,7.269966667,44.20638889,spring,,0.0013,,,63.0,38.0,64.0,,,,,9.19,,,100.0,290.0,72.2,4.9,0.024,4.2,,33.3,11.9,61.5,58.0,7.6,,,0.17,67.3,,,,-12.4,-84.9,,,,,,,63.0,0.0013,-2.886056647693163,1.7993405494535817,POINT (7.269966667 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600773,1460.0,96518.39195441645,4.984610077729691,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465252,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.504166645308336,10.020833312533798,1999.702026735662,809.0,3110.0,2301.0,6.229166676600773,0.0,1.3625000156462184,3110.0,1460.0,2285.0,113.80191245143462,102.98059108245134,118.16818308032492,4137.413299032071,3721.208630994253,4305.346784758622,2222.851318359375,11313.80713696289,9728.642863037108,792.5821369628906,9728.642863037108,-9728.642863037108,9728.642863037108,0.06818931912321335,0.03140267265352011,0.0,324521.117289952,287546.20098766795,342448.47,610393.2076461277,514596.942991675,652054.2539509283,-285872.09035617573,-227050.74200400704,-309605.7839509285,10521.225,21042.45,0.0,4270014.701183579,3783502.6445745784,4505900.921052631,1165.8421392010405,1097.418013416312,1197.611293089582
151,Valdieri,Terme II-3B,7.269966667,44.20638889,spring,,0.0001,,,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,0.0001,-4.0,1.6702458530741242,POINT (7.269966667 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600773,1460.0,7424.491688801266,3.870666725422855,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465252,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.504166645308336,10.020833312533798,1999.702026735662,809.0,3110.0,2301.0,6.229166676600773,0.0,1.3625000156462184,3110.0,1460.0,2285.0,,,,,,,2222.851318359375,870.2928566894532,748.3571433105469,60.96785668945313,748.3571433105469,-748.3571433105469,748.3571433105469,0.09541742560528899,0.042598783732743284,0.0,18189.456868457844,15345.23253751292,19568.484,,,,,,,809.325,1618.65,0.0,239334.95879549795,201910.9544409595,257480.05263157896,276.0121075134154,253.51578437517924,286.2838560725252
152,Valdieri,Terme II-3D,7.269966667,44.20638889,spring,,0.0035,,,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4,0.0035,-2.4559319556497243,1.7810369386211318,POINT (7.269966667 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600773,1460.0,259857.2091080443,5.414734769773131,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465252,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.504166645308336,10.020833312533798,1999.702026735662,809.0,3110.0,2301.0,6.229166676600773,0.0,1.3625000156462184,3110.0,1460.0,2285.0,,,,,,,2222.851318359375,30460.24998413086,26192.50001586914,2133.8749841308595,26192.50001586914,-26192.50001586914,26192.50001586914,0.07146215468514616,0.032785640240575634,0.0,835660.8703960245,736113.0188129521,883926.8200000001,,,,,,,28326.375,56652.75,0.0,10995537.768368745,9685697.615959896,11630616.05263158,1870.8255866272054,1755.8625532047795,1924.0946109691506
153,Valdieri,Terme II-4,7.269966667,44.20638889,spring,,0.0005,,,55.4,,56.1,,,,,9.23,,,,,82.5,4.0,0.005,3.7,,31.9,13.3,62.4,65.9,10.2,,,0.22,73.9,,,,-12.4,-86.7,,,,,,,55.4,0.0005,-3.3010299956639813,1.7435097647284297,POINT (7.269966667 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600773,1460.0,37122.458444006326,4.569636729758874,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465252,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.504166645308336,10.020833312533798,1999.702026735662,809.0,3110.0,2301.0,6.229166676600773,0.0,1.3625000156462184,3110.0,1460.0,2285.0,118.58063296285468,107.96837280620234,123.02244469996137,4321.2102417789965,3913.0463896000606,4492.049154744639,2222.851318359375,4351.464283447266,3741.7857165527344,304.83928344726564,3741.7857165527344,-3741.7857165527344,3741.7857165527344,0.07872887662731212,0.03581924100394075,0.0,108926.87434228923,94705.75268756459,115822.01000000001,244757.25036263408,208349.60701140424,260938.65972852698,-135830.37602034485,-113643.85432383967,-145116.64972852694,4046.625,8093.25,0.0,1433248.3466090688,1246128.3248363761,1523973.815789474,675.4384635792063,629.8054979508075,696.4882855088265
154,Valdieri,Terme II-1D,7.2688888889999985,44.20638889,spring,,0.0009,,,48.8,,,,,,,9.1,,324.0,,,83.0,3.0,0.1,4.3,,38.0,,83.0,49.0,,,,,74.0,,,,-11.65,-82.8,,,,,,,48.8,0.0009,-3.0457574905606752,1.688419822002711,POINT (7.268888888999999 44.20638889),0.425047280308764,8.0,-0.0,1470.0,6.229166676600773,1460.0,66820.42519921139,4.8249092348621785,,133500000.0,0.425047280308764,0.425047280308764,0.425047280308764,105.88487069465252,-0.0,616.6978149414062,1901.3254812580265,824.9556884765625,2985.70263671875,3.3273891412057783,-3.504166645308336,10.020833312533798,1999.702026735662,809.0,3110.0,2301.0,6.229166676600773,0.0,1.3625000156462184,3110.0,1460.0,2285.0,118.65062282186722,108.04155773487538,123.0935920989489,4323.902159433325,3915.861194549024,4494.785593167237,2222.851318359375,7832.635710205078,6735.214289794922,548.7107102050782,6735.214289794922,-6735.214289794922,6735.214289794922,0.09093466507859559,0.04080278758004579,0.0,171231.45181612062,145633.43283761627,183642.696,440826.43439048156,375304.6999485622,469957.32726879645,-269594.98257436097,-229671.2671109459,-286314.63126879645,7283.925,14567.85,0.0,2253045.4186331662,1916229.3794423195,2416351.263157895,846.8569128087897,780.9960023408062,877.0111148416811
