WGS84_latitude,WGS84_longitude,total_dissolved_solids_in_mmol/L_log_gauss,Na_in_mmol/L_log_gauss,Mg_in_mmol/L_log_gauss,Ca_in_mmol/L_log_gauss,Cl_in_mmol/L_log_gauss,SO4_in_mmol/L_log_gauss,HCO3_in_mmol/L_log_gauss,Li_in_mmol/L_log_gauss,K_in_mmol/L_log_gauss,Sr_in_umol/L_log_gauss,Fe_in_mmol/L_log_gauss,F_in_umol/L_log_gauss
37.996353,-102.681404,-0.54679114,-0.5167585,-0.6149798,-0.5991496,-0.5321809,-0.19434309,0.522758,0.009436043,-0.029111797,-0.015260729,0.05296476,-0.024004497
35.11774,-97.09607,0.4771903,0.51839805,0.6731555,0.6281844,0.45653746,0.13694508,-0.7653013,-0.023776742,-0.013783701,-0.0017114468,-0.09845746,-0.025936825
43.743362,-108.05246,-1.0173049,-1.1015884,-0.56247413,-0.7158531,-1.1685063,0.8581675,0.7680437,-0.04043556,-0.47110954,-0.018640809,-0.094854355,-0.049044877
46.714725,-104.30452,0.8375502,1.0580875,0.085612975,0.20921466,0.7104327,1.6990215,0.37632588,-0.0011497486,0.13657492,-0.04488573,-0.21239078,-0.024519576
46.942314,-99.49281,1.9633162,1.6425173,1.3902378,1.8826016,2.0308435,-0.20743093,-0.7360251,-0.020186407,0.6776885,-0.005743403,0.045536123,-0.023558592
38.444603,-103.59699,-0.09224628,-0.04730404,-0.021213066,-0.15307331,-0.1537727,1.0880208,0.7999891,0.011778891,0.032873124,0.009015355,0.087950215,-0.023196995
41.61072,-106.42565,-0.8177141,-0.79036057,-1.1538423,-1.2589396,-0.78413165,-1.0051248,1.0359428,-0.0309565,-0.19640206,-0.0056676916,0.1292356,-0.03064245
48.425926,-102.62445,1.976367,1.8863033,1.0291122,1.5945679,1.9690137,-0.062300242,-0.7094108,-0.03894708,0.7349317,-0.020096261,-0.016369816,-0.02086662
36.22623,-98.144844,0.2853731,0.30931625,0.52134514,0.48333272,0.30572957,0.23189718,-0.6810161,-0.0140623385,0.041875005,-0.015708206,-0.026598666,-0.025654647
40.14417,-98.85938,1.0405327,1.1394361,0.921601,0.9318303,1.0386521,0.23445402,-0.85686874,-0.020213556,0.077511206,-0.026925309,-0.041051056,-0.0224097
40.440506,-116.3756,-2.0793383,-2.118997,-0.9128767,-0.9119649,-1.9665328,-0.902367,-0.5049,-1.0803528,-1.2229655,-0.52537704,-2.0903702,-1.3291945
40.82527,-105.60686,-0.7751958,-0.797548,-0.50022507,-0.54650676,-0.81236225,0.62165624,0.48456946,-0.015304731,-0.027555292,-0.00018629016,-0.019999044,-0.029369991
35.979095,-97.02838,0.7856385,0.8128825,0.99165416,0.92759186,0.82531863,0.009747195,-0.82910115,-0.012284987,0.009014585,-0.0037744567,0.079190865,-0.021161033
41.700134,-104.93249,-1.3095793,-1.336171,-0.3963718,-0.4301555,-1.2305883,0.53492236,-0.27476856,-0.009446368,-0.08039223,-0.040031895,-0.11638633,-0.012154175
32.942978,-96.21246,0.41636816,0.4923952,0.43504634,0.44311264,0.41266316,-0.4180246,-0.39712346,0.0042097312,0.025865689,0.031521477,-0.049527004,-0.01859897
40.104904,-105.950264,-0.9482372,-0.90352243,-0.77489287,-0.829772,-0.8354841,-0.24389951,0.41713884,0.014566632,-0.064933896,0.00409618,0.094056726,-0.022940213
32.78633,-97.523315,-0.16355272,-0.14674306,-0.31853268,-0.24619296,-0.10159878,-0.624007,0.14460821,-0.035389736,0.008009718,-0.048163783,0.08581333,-0.016004518
40.745377,-112.0778,-2.1723492,-2.0537384,-1.8286027,-1.8198984,-2.0223496,-1.3199835,-0.18743403,-0.756487,-2.1007655,-0.68840045,-0.54535484,-0.040597755
40.792606,-95.34019,1.9767746,1.4032314,2.0779288,2.250774,2.1883144,-0.41740355,-1.2051779,-0.033856876,0.067411326,-0.025224052,0.16695863,-0.011206122
39.47333,-105.5581,-0.9007395,-0.8744015,-1.533329,-1.3353109,-0.7846567,-1.9946643,0.63929164,-0.018633135,-0.12691654,-0.057821076,-0.1752382,-0.018213829
41.34227,-92.247665,1.0827564,0.9460984,1.2512813,1.6507746,1.178008,-0.26402164,-1.2785717,0.020140147,0.9076969,0.35364097,1.1732498,-0.015324412
48.154083,-101.98094,1.379398,1.6363254,0.45397577,0.8179518,1.3192571,0.48481703,-0.4303482,0.009241683,0.66888475,0.018807858,0.011894764,-0.016853305
35.16823,-100.87546,-0.22817992,-0.19545847,-0.28901213,-0.30961576,-0.23134162,0.1391092,0.5742202,-0.020614782,0.021975376,-0.012520939,-0.0854666,-0.023926435
41.21311,-106.56704,-1.040972,-1.0329323,-0.811663,-0.87472427,-0.93499935,-0.42950177,0.42481402,-0.00806813,-0.14435132,-0.013061006,0.21079619,-0.020688076
40.849064,-105.42951,-0.6244665,-0.6231651,-0.19727285,-0.17841822,-0.70734453,1.1668736,0.059173103,0.0064613507,0.04793557,-0.022036292,-0.11845689,-0.026270892
41.493042,-109.80721,-1.7542694,-1.6985817,-1.307065,-1.3236719,-1.5842953,-0.5323444,-0.05974252,-0.04958847,-1.1163197,-0.031961836,-0.15564169,0.026484791
31.719557,-97.98484,-0.48189893,-0.46135417,-0.89136755,-0.55017257,-0.3946458,-1.6058075,0.10413404,-0.016965931,0.0133776115,-0.048169117,-0.2609993,-0.008819977
39.79255,-106.29786,-0.9857335,-0.9189726,-0.87618256,-0.93651545,-0.8670801,-0.28022295,0.52436626,-0.009026101,-0.03724536,0.0044007003,0.09059027,-0.027296016
41.25617,-108.530304,-1.2162039,-1.1549835,-1.078996,-1.0610276,-1.0739654,-0.3863363,0.26075748,-0.044184502,-0.2741576,-0.025033921,-0.91662014,-0.016614722
43.340084,-101.11615,1.0476487,1.2482224,0.45509487,0.5846297,0.95570517,0.8231331,-0.20294327,-0.016833227,-0.00016091646,-0.0026446597,-0.041950405,-0.022423187
39.48473,-98.915886,0.88925004,1.0041186,0.8798663,0.78355646,0.8715767,0.62699825,-0.36982518,0.007940652,0.2726439,0.035644602,-0.07202608,-0.015551929
31.03141,-96.65609,-0.10598767,-0.06258872,-0.35604855,-0.23902608,-0.0525884,-1.1756933,0.26432803,-0.01985366,0.010367206,-0.01920706,0.23083054,-0.018711204
31.878708,-95.540794,0.24907538,0.3081892,0.16533811,0.28348684,0.2924508,-0.7445092,-0.26301798,0.0063780085,0.06808575,0.02030144,0.62895787,-0.016632846
33.389793,-98.6171,-0.081805855,-0.025379458,-0.20382446,-0.16320488,-0.05227221,-0.3195638,0.13002694,0.01584046,0.045306005,0.0066653714,-0.041862167,-0.019469794
42.533123,-26.041864,-2.1563466,-2.4229028,-0.6952726,-1.0356044,-2.139667,-0.71556246,-0.25129053,-0.08844235,-2.1111774,0.003038501,0.15168934,-0.4789144
35.96759,-97.136154,0.7569665,0.77670544,0.9818163,0.8937417,0.7743123,0.087950274,-0.7580226,-0.019758305,0.0109212855,-0.016783744,-0.04768934,-0.020590492
40.42485,-105.50448,-0.6286878,-0.60335535,-0.66721666,-0.8053198,-0.6816592,0.29452032,0.9828627,-0.028093603,-0.053821184,-0.005621417,-0.32063767,-0.032703668
32.266117,-94.843155,0.62237835,0.69007295,0.42315862,0.4485257,0.6171059,-0.6840441,0.25011262,-0.0124581205,0.009783019,-0.0022906272,0.2631011,-0.014891347
40.603756,-105.445175,-0.7654801,-0.73111135,-0.9363598,-1.0797133,-0.7460506,-0.49391755,1.0043484,-0.053400755,-0.1542768,-0.018089248,-0.047327574,-0.034789238
37.20105,-102.31227,-0.61611474,-0.54701024,-0.87366885,-0.91200364,-0.5128864,-1.047349,0.5967724,-0.015025443,-0.07667752,-0.028289583,-0.017439706,-0.03437804
42.700466,-106.73025,-0.67330045,-0.66274273,-1.1461009,-1.3216174,-0.7569401,-0.39685404,1.6219344,-0.039634652,-0.45388028,0.011499616,0.1877395,-0.026443988
42.72165,-99.55303,1.5187453,1.5807723,1.1681,1.328761,1.5105621,0.0146636,-1.0317986,-0.022805344,0.06821109,-0.018017896,0.011035122,-0.021281404
33.924194,-97.384575,0.23608983,0.27623874,0.27633268,0.28032023,0.27045804,-0.016368778,-0.1565968,-0.017277231,0.01380995,-0.014128358,0.05485391,-0.022827936
35.119225,-97.56947,0.44244495,0.47955877,0.6393605,0.5415907,0.46770185,0.14959012,-0.3387231,-0.003276557,0.029954195,0.008999974,0.002966925,-0.021512372
39.096836,-99.61181,0.47067937,0.56405365,0.58927006,0.5116177,0.48498803,0.6733117,-0.63407886,-0.0058855577,0.0645661,-0.011939848,-0.06145167,-0.022691302
38.424862,-98.51896,0.8357003,0.9264694,0.75095993,0.75511456,0.8575241,0.19038065,-0.87262374,-0.012981607,0.03279745,0.013749698,0.28649762,-0.026707038
48.589813,-102.90579,1.867129,1.6244924,1.139166,1.8396608,1.9072189,-0.086737454,-0.5550432,-0.047952045,1.5354121,-0.018194797,-0.0053654,-0.014464742
33.880596,-95.93302,0.52892685,0.59353983,0.6472831,0.606825,0.5163077,-0.19214319,-0.67372155,-0.008030591,0.007411567,0.029447356,-0.030834088,-0.021549977
42.10409,-110.97658,-1.2883902,-1.3283242,-0.23428631,-0.4260745,-1.2683436,0.6628593,-0.065027736,0.052618895,-0.18492402,0.011647014,-1.3756759,-0.075196974
40.562572,-100.598854,0.73750216,0.89119804,0.45855632,0.45942336,0.7116943,0.9784916,-0.017134184,-0.015512593,0.07360892,-0.03253633,0.20053111,-0.01901272
37.555202,-102.82741,-0.42019483,-0.39021188,-0.49642396,-0.54611105,-0.44888383,-0.022097101,0.837031,-0.010099768,-0.023913687,-0.026248412,-0.058914457,-0.020612594
32.319447,-97.17696,-0.027093466,0.0060762223,-0.12305369,-0.079492316,-0.010059718,-0.4361144,0.08354665,-0.025720691,0.0127839325,-0.03275609,-0.07534678,-0.023647165
42.191303,-108.732216,-1.4065685,-1.2938199,-1.8135535,-1.8931162,-1.3482238,-0.7032782,0.7882435,-0.021073049,-1.037006,0.03540394,-0.019178692,0.0035328618
38.305656,-95.330956,1.4251332,1.1844743,1.8018105,1.8576074,1.5435276,-0.34494057,-1.5323564,-0.02782892,0.3042391,0.011000213,0.07939222,-0.011396129
42.96763,-107.634155,-0.96127194,-0.9434232,-0.6922695,-0.85392517,-0.9486753,0.18157059,0.7165698,-0.057495337,-0.25760573,-0.037956674,-0.0349723,-0.012926501
40.594967,-99.563324,1.1866984,1.2914069,0.8845325,0.95816255,1.1438549,0.20575973,-0.6110202,-0.012302692,-0.0033714909,-0.009274153,-0.042812325,-0.021044401
40.734104,-105.77497,-0.673197,-0.6405393,-0.79426914,-0.9049682,-0.69766253,-0.11566466,0.98660666,-0.021199735,-0.09380155,-0.0103341965,-0.0689872,-0.02922812
31.570244,-96.00988,0.06873161,0.1129786,-0.029996853,0.028267357,0.12861049,-0.7699917,0.010746594,-0.023293702,0.0018570714,-0.024733707,0.10853689,-0.02321398
38.995934,-108.51076,-1.3206974,-1.2433258,-1.508243,-1.3398231,-1.135457,-0.851572,0.19076131,-0.46397367,-0.8417061,-0.40543997,-0.24331847,0.06302829
45.119408,-101.82713,1.0707979,1.2971126,0.38494733,0.5812448,1.0236602,0.78748614,-0.47293508,-0.0123649165,0.15486944,-0.021415241,0.32451737,-0.023012692
38.483288,-100.90279,-1.9465061,-1.8030304,-2.9951017,-2.1280177,-1.6948917,-1.426514,-0.30677468,-0.39702925,-1.3990128,-0.012242315,-0.051204894,0.7307223
42.44976,-108.71301,-1.5221777,-1.5966077,-0.821964,-0.89941883,-1.5977613,0.56855685,0.15308951,-0.021315983,-0.8860207,0.004630244,0.062058195,-0.035595134
37.6545,-97.60822,0.9977988,1.0252694,1.10357,1.0512246,1.0300119,0.05141807,-0.9499748,-0.014663036,-0.002622659,-0.005688164,0.027133599,-0.020977736
34.776215,-98.2854,0.022817833,0.046454266,0.123679996,0.12012282,0.027903,0.28521824,-0.17257024,-0.027511584,-0.0007543552,-0.022923497,-0.082290195,-0.02592084
41.43494,-110.235085,-0.97239363,-0.8538543,-1.8315097,-1.3328882,-0.856033,-0.88903755,0.7440705,-0.0034503054,0.047309823,-0.021642946,-0.8386935,0.15752068
38.9306,-96.34192,1.135394,1.0861918,1.44536,1.4648876,1.1862209,-0.07068347,-1.1034248,-0.00954772,0.520914,0.05601353,-0.00070329796,-0.010156751
40.08637,-113.06542,-2.775415,-2.741891,-1.4687283,-1.5015588,-2.652128,-1.342212,-0.91347635,-0.7233238,-2.478021,-0.011376637,-1.0411878,-0.27402353
38.799923,-96.07393,1.5286366,1.2633365,1.7825991,1.8256454,1.6364686,-0.23554525,-1.3085512,-0.02969902,0.10903869,-0.0143100545,0.05104571,-0.016028835
41.31587,-102.33437,0.36317006,0.49512306,0.26216164,0.17358625,0.33510834,1.309665,0.051100545,-0.005605768,0.032934476,-0.012204087,0.016271237,-0.020318236
33.945183,-97.48833,0.13365316,0.17728597,0.11478066,0.1426642,0.17356446,-0.24260381,-0.20415984,-0.0016673446,0.023444682,0.010917631,0.098804526,-0.020113792
35.283257,-97.561165,0.5467812,0.5762989,0.7741715,0.67220896,0.56339794,0.26520598,-0.33589223,0.0026894521,0.0437956,0.017346375,0.07998834,-0.020772943
34.11917,-99.54881,-0.19880122,-0.17076941,-0.358173,-0.33495206,-0.1524598,-0.3237743,0.38596907,-0.014940773,0.0020189818,-0.00886644,0.086882055,-0.025923442
36.085365,-101.2869,-0.2439146,-0.19280353,-0.5438946,-0.5542986,-0.27709836,-0.5057373,1.0236782,0.011177251,-0.0003142457,8.028731e-05,0.0728315,-0.015324184
41.734497,-107.93038,-1.1930915,-1.1436461,-0.84353703,-0.90781105,-1.0956603,-0.09232947,0.3518028,-0.06105789,-0.17054258,-0.03287701,-0.09677714,-0.0032658116
40.36013,-105.69629,-0.7376621,-0.69852483,-0.9538576,-1.0301976,-0.70270586,-0.61756885,0.8753071,-0.013817836,-0.11922736,-0.020908214,-0.047987502,-0.032318622
37.961174,-97.76998,0.83031946,0.8547176,0.9667291,0.9854579,0.880998,0.21895501,-0.9356752,-0.0016445197,0.21350844,0.008520473,0.7127166,-0.014910997
38.225193,-98.54241,0.85419494,0.94520235,0.7321841,0.72547287,0.84850895,0.47527808,-0.34636477,-0.020348765,0.0063271555,-0.018054428,0.25392607,-0.021528872
37.766922,-99.54641,0.55788493,0.6568538,0.6047687,0.4792078,0.5501962,0.8307084,-0.11625279,0.0003663957,0.07154728,-0.004075811,-0.0062772413,-0.018786192
42.774803,-100.52148,1.1824174,1.3512058,0.7316844,0.85099775,1.1382192,0.3542065,-0.65562063,-0.0062603443,0.08437504,-0.012323932,0.0022895946,-0.021353671
37.259293,-95.55847,1.2627214,1.2158318,1.6497476,1.6249304,1.3296527,-0.20309274,-1.2999573,-0.01977911,0.27421838,0.032384776,0.066249475,-0.012150893
40.36322,-96.917336,1.609769,1.2638582,1.7118952,1.7982459,1.7021885,-0.17069048,-1.2774382,-0.026223544,-0.00671543,-0.0038465743,0.029652562,-0.017363217
40.51638,-113.78099,-1.9026562,-1.7728977,-2.024765,-1.3892065,-1.6306578,-0.67020875,-0.38425073,0.08316972,-0.79186577,0.030064857,-1.795736,0.211432
39.7823,-104.60727,-0.53113306,-0.5155099,-0.48625395,-0.55342287,-0.5927052,0.45838583,0.8600092,0.00011101586,-0.02324815,-0.013102021,-0.00768045,-0.023799634
40.90588,-110.48499,-1.7347687,-1.6789608,-0.73265404,-0.91833115,-1.4657774,-0.6371596,-0.13953395,0.010592017,-0.69519526,0.0032716827,-0.15406504,-0.36241907
31.51854,-96.672585,-0.005590845,0.06793079,-0.15167399,-0.08196634,0.04555248,-0.83000296,0.12049179,0.008711075,0.047067907,0.01075666,0.0469411,-0.018485231
34.91562,-97.74248,0.25374553,0.28558305,0.35996217,0.31555694,0.26600268,0.20404184,-0.29711428,-0.008944835,0.005901301,0.010875007,-0.0026466693,-0.023082973
33.406277,-95.74906,0.50245315,0.54896337,0.59964955,0.5743906,0.5199412,-0.21084908,-0.47256902,-0.026679542,-0.025167145,-0.0098012425,0.0679148,-0.023603378
35.012054,-96.997604,0.48998383,0.52287805,0.66137844,0.5941832,0.5125962,0.1024684,-0.6102234,-0.017180102,-0.0072832652,-0.0025591955,0.040169097,-0.022886874
35.153122,-97.683174,0.285125,0.29403538,0.50148815,0.4213085,0.2873636,0.45343685,-0.24973193,-0.031230357,-0.01368543,-0.028486785,-0.05024385,-0.02378474
43.820984,-102.23183,0.9028364,1.1044303,0.43826583,0.48780838,0.8411576,1.1364626,-0.08182843,-0.0027922506,0.16410257,-0.030307982,-0.12471351,-0.02116249
40.019367,-104.12988,-0.59773386,-0.60184795,-0.37419605,-0.40932888,-0.613022,0.5755829,0.30664095,-0.0054380787,-0.020563591,-0.017789809,-0.00261635,-0.024322793
37.351692,-102.687775,0.31606817,0.37015843,0.52548766,0.25687972,0.3308159,0.6955047,-0.19561093,0.6004554,0.32678616,0.0036007543,0.052284487,-0.02439359
42.550404,-109.14164,-1.4492891,-1.4717064,-1.0627705,-1.2293861,-1.4916934,0.13867316,0.57283926,-0.016598018,-0.9019468,0.001701779,-0.07267474,-0.021149492
37.25379,-102.46862,-0.483803,-0.45675212,-0.5683829,-0.5823057,-0.5063715,-0.027039288,0.63711107,-0.02842442,-0.021573188,-0.0272741,-0.14245671,-0.024924234
40.714485,-112.12304,-1.5734986,-1.586781,-0.6444822,-0.9090007,-1.4765848,-0.36225915,0.11994417,-0.2194175,-1.1553268,-0.21525307,-0.47011748,-0.6058792
31.428806,-94.81049,0.2934988,0.33516553,0.1488503,0.22826253,0.33097932,-1.0149171,-0.52764183,-0.050281603,0.0065503153,-0.01155829,0.08738919,-0.03247083
41.004803,-110.09546,-1.6537441,-1.5696646,-1.194791,-1.2302896,-1.435632,-0.73265654,-0.013191539,0.022393156,-0.59103096,-0.0025252297,-0.17734832,-0.078720696
35.19689,-100.74715,-0.2787797,-0.24646631,-0.73773867,-0.7667581,-0.3256653,-1.1895634,1.26291,-0.022751393,-0.0615156,-0.025840146,-1.8284107e-05,-0.018808858
44.484493,-106.563896,-0.61968195,-0.5828048,-0.3619578,-0.40278706,-0.9310204,1.9064016,0.743707,-0.07578465,-0.0120167965,-0.017859748,-0.021771643,-0.0022227098
40.921906,-105.79579,-0.85660625,-0.84847313,-0.6217186,-0.7032131,-0.8414277,0.32897675,0.48176527,-0.021646678,-0.088112876,-0.009721229,-0.06302306,-0.029788937
38.738728,-99.41305,0.46645558,0.55205613,0.56851995,0.48671928,0.47234252,0.71373445,-0.539457,-0.012417281,0.019536003,-0.012004128,-0.009229233,-0.022291249
37.237232,-97.23768,0.96882594,0.96908313,1.2265913,1.1668097,1.0313581,0.005844965,-1.1495724,-0.0133901695,0.02452502,-0.00207529,0.1764129,-0.017891977
40.029602,-104.92525,-0.7294962,-0.7043452,-0.5770086,-0.64149743,-0.6991305,0.19241795,0.45235085,0.0010777138,-0.051122095,-0.01811778,-0.06544706,-0.026458856
40.627,-108.015755,-2.246167,-2.1839695,-1.2908602,-1.4687909,-2.0045936,-1.3319176,-0.4595889,-0.0114347115,-1.5040838,-0.016262505,-0.18160264,-0.28752285
34.11527,-97.036896,0.17427662,0.21483509,0.27918416,0.27329677,0.1681188,-0.051799405,-0.450691,-0.025478566,0.009096227,-0.022651028,-0.065715425,-0.024298403
48.436802,-103.66745,1.9201207,2.0115414,0.7548286,1.2730979,1.832081,0.25460514,-0.26656237,-0.03500954,0.6620043,-0.030066675,-0.17017502,-0.018973542
35.607628,-99.37908,0.20107074,0.25404426,0.20266432,0.19748683,0.21623184,0.5102421,0.28126106,0.005873812,0.062462956,-0.008747959,0.52158856,-0.018989474
40.169727,-94.54059,-0.46109834,-0.4621496,0.09746497,-0.028485322,-0.47203374,1.1693705,-0.23093954,0.04009783,0.27764624,-0.029245343,0.16412932,0.39114228
31.256495,-95.583015,0.18121752,0.25670472,0.05865003,0.13975565,0.22561936,-0.86217517,0.0029995544,0.011132071,0.053479664,0.022815961,0.18824202,-0.01727509
39.686123,-104.08687,-1.0452739,-1.0408728,-1.114854,-1.1944239,-0.91456115,-0.5903067,0.44573772,-0.54625326,-0.19253583,-1.7912029,-0.20659843,0.084724054
38.89209,-101.56059,0.047929272,0.09148274,0.1300599,0.093193255,0.048473734,0.9151046,-0.053356443,0.013142411,0.05536095,0.00341244,0.017510042,-0.023389412
42.061142,-109.00154,-1.1070789,-0.9876396,-1.2460591,-1.304313,-1.0232041,-0.77486455,0.8284343,0.042233057,-0.21713802,-0.00065465353,-0.13359192,-0.0058880136
48.72523,-102.24102,1.2820774,1.5863403,0.3548721,0.6920349,1.2030627,0.67873514,-0.39619768,0.0062585357,0.7014273,0.021156982,-0.11049151,-0.016014652
42.803333,-108.56142,-1.156114,-1.1837693,-0.54134965,-0.5382267,-1.2476891,0.959559,0.23605904,-0.0023218154,0.0072364355,0.011720922,-0.027840838,-0.028527495
46.823032,-101.43686,1.5429538,1.7192637,0.7814389,1.1214168,1.476279,0.36545354,-0.2506852,0.0015950355,0.73022205,0.0039808564,-0.08988884,-0.015289881
32.022556,-96.34471,-0.08804544,-0.16334368,-0.13321276,-0.06343466,-0.06948095,-0.26775724,0.052961838,-0.03587399,0.08145474,-0.23523952,0.056732185,-0.027032753
41.13451,-111.623566,-1.8564723,-1.7264876,-1.8676194,-1.684206,-1.6210306,-1.139064,-0.054549944,0.042405702,-1.1368706,0.009164021,-0.20277418,-0.014979566
41.21752,-110.28683,-1.6623102,-1.5503812,-1.4610449,-1.6025642,-1.459414,-1.1861118,0.15203623,0.008651022,-1.1397525,0.013263206,0.10547149,-0.096524365
33.349373,-99.76691,-0.429008,-0.39577717,-0.9524061,-0.7907829,-0.4115412,-1.4668596,0.7638225,-0.032426905,-0.004149158,-0.03555947,-0.16516948,-0.02019065
36.0113,-95.6325,1.1013384,0.9863261,1.354269,1.3425137,1.1655712,-0.25642842,-1.3220649,-0.027117832,-0.03759939,0.0067962417,0.07913236,-0.017912328
34.099846,-96.58166,0.47917172,0.5339821,0.5882664,0.5441327,0.5010432,0.041640647,-0.38104126,-0.018811919,-0.021603022,-0.0030625889,0.0511977,-0.022329582
42.53673,-106.718735,-0.7627076,-0.7964077,-0.5611877,-0.67527115,-0.91175634,0.8155022,1.0240793,-0.025247926,-0.065605745,0.0035673408,-0.00571805,-0.025427664
36.800472,-96.75526,1.1622585,1.1355035,1.45338,1.4071718,1.2033619,-0.09459594,-1.1859752,-0.02715455,0.01815838,-0.017407507,-0.0051895943,-0.01729834
44.95668,-101.4894,1.538891,1.7506521,0.6591015,0.8952364,1.4346521,0.4649632,-0.23489219,-0.012715633,0.04630683,-0.014775883,-0.042412907,-0.02315342
42.29442,-105.10493,-0.55533874,-0.5748098,-0.25146487,-0.2330753,-0.69347066,1.2394356,0.23083286,-0.012673865,0.015729375,-0.03070673,-0.08597329,-0.028596831
33.964394,-95.23927,0.76162237,0.8136995,0.919313,0.91035134,0.7804063,-0.30368972,-0.7587363,-0.022202354,0.011240822,0.005086579,0.09093958,-0.019906549
36.95735,-98.16622,0.77231085,0.87137276,0.87070125,0.72152483,0.7616641,0.80946255,-0.09189787,-0.0038239306,0.07912674,-0.007822628,0.15075716,-0.018245459
41.663883,-106.96121,-1.0579413,-1.070963,-0.5897898,-0.6555576,-1.0080298,0.24017346,0.303431,-0.001413576,-0.077835955,-0.015443192,-0.035052676,-0.027876914
37.529877,-100.48055,0.092601456,0.11427596,0.23393907,0.18456753,0.098925926,0.7398281,-0.068250746,0.0054518073,0.0486366,-0.009645482,-0.030530142,-0.022551775
41.619217,-100.07201,1.0335568,1.1822423,0.70905757,0.7789253,1.0114135,0.38993114,-0.66628176,-0.0047694794,0.07304243,-0.0076947897,0.018859267,-0.022254463
40.717907,-104.87918,-0.6610504,-0.6755836,-0.450045,-0.49168283,-0.70731455,0.5926034,0.50816333,-0.006263118,-0.032754898,-0.013522377,-0.01449473,-0.02408958
39.467487,-103.40068,-0.47099584,-0.49338952,-0.25173974,-0.296279,-0.50369364,0.65463185,0.41582415,-0.031728633,-0.0071310024,-0.037373178,-0.013738433,-0.01243027
34.54414,-97.02714,0.4788445,0.5104931,0.65221536,0.56643486,0.49583828,0.26443574,-0.28692356,-0.0237579,-0.023217421,-0.013545615,0.0070696487,-0.0227263
48.985233,-105.68955,1.364908,1.6631533,0.26778582,0.640845,1.2671635,0.84054315,-0.03668037,0.1772253,1.3782022,-0.024394527,-0.32894772,-0.014204298
45.085644,-98.578705,1.7787486,1.28494,1.7269309,2.207436,1.9513015,-0.3117763,-0.89867204,-0.035068166,1.4350878,0.0569657,-0.005095705,-0.006795401
35.602455,-93.77492,1.0716472,1.0344048,1.3686459,1.3944093,1.1012615,-0.494482,-1.5400169,-0.020677358,0.0373857,0.11984686,0.09540956,-0.019915259
40.83861,-111.07391,-1.51507,-1.5063721,-0.6808256,-1.2011522,-1.4883808,-0.5340333,0.50185037,0.071789384,-1.3481597,-0.6006468,-1.7632973,-0.83427364
34.752674,-96.341866,0.7019594,0.75359994,0.81043583,0.78870183,0.69154584,-0.089623794,-0.77702117,-0.025332192,-0.03257175,-0.006003247,-0.036656305,-0.021165056
45.37334,-100.08938,1.6166549,1.6871293,1.1206591,1.4742186,1.6050302,0.20896982,-0.5099802,0.0055377507,0.7199803,0.017143954,0.37187442,-0.012791248
50.576637,-106.04071,1.8330196,2.2071338,0.14147814,0.60398847,1.6720277,1.0291473,0.09853003,-0.025647575,0.14219709,-0.029626835,-0.1987069,-0.021493891
43.6499,-106.91936,-0.7642008,-0.78011614,-0.4759328,-0.60626876,-0.9711533,1.1458427,0.92061174,-0.08232364,-0.14094272,-0.021348588,-0.11273018,-0.009071908
38.044624,-98.807785,0.57486326,0.64237714,0.672806,0.6109024,0.59347814,0.46453717,-0.65375495,-0.009580689,0.06501897,-0.009439831,0.125879,-0.023320748
35.18215,-95.834656,0.80922025,0.827563,1.0172805,0.9790861,0.8312039,-0.2367539,-1.2323097,-0.02904158,-0.0093505,0.0063682576,0.07938177,-0.023460796
42.487038,-108.10335,-1.1750969,-1.1857945,-0.6714672,-0.8182766,-1.1288784,0.11221536,0.46514156,-0.02012267,-0.3586581,-0.014841437,-0.046568073,-0.0657979
43.086754,-91.578865,1.7186915,0.91520363,1.9397153,2.5282679,2.0025709,-0.4580703,-0.9543086,-0.050467975,1.3852801,1.0814767,0.5970555,-0.018455908
38.043274,-103.083565,-0.52560014,-0.5022423,-0.59098,-0.6062558,-0.513527,-0.13842489,0.685504,-0.0043097683,-0.030145964,-0.011154687,0.08279283,-0.023427933
33.173187,-97.57931,-0.0801695,-0.13292478,-0.3135367,-0.11653489,-0.038321093,-0.46113914,0.5237724,-0.03665629,0.00807377,-0.050146274,1.58999,-0.022947963
36.05232,-98.422935,0.31970772,0.3438554,0.52174985,0.46607178,0.34277955,0.33854312,-0.47483018,-0.0095352605,0.03049139,-0.011385268,-0.03105866,-0.023270365
39.49046,-104.55122,-0.801062,-0.82464087,-0.35878718,-0.41643715,-0.72956514,0.35250983,0.02074511,-0.037621364,-0.0839727,-0.20094512,-0.0040415362,-0.025031365
34.39326,-96.701004,0.47247145,0.52479047,0.5893386,0.55524284,0.48409823,-0.008232143,-0.49886808,-0.010951289,0.013147953,0.020099338,0.009237301,-0.020332934
33.67286,-98.65353,-0.23483208,-0.19705933,-0.35251257,-0.3200463,-0.20453249,-0.42720324,0.21817015,-0.008211131,0.00300686,-0.025945544,-0.054252673,-0.023185756
37.715378,-102.45073,-0.11416822,-0.093734585,0.010919188,-0.04151433,-0.11846323,0.869985,0.31082165,0.04059194,0.09194323,0.003180082,-0.083187275,-0.019812584
34.93312,-97.54053,0.34777325,0.38840306,0.4571048,0.43615776,0.37814963,0.13348347,-0.36948347,-0.016836135,0.023564171,-0.008591797,0.05302821,-0.021006534
